country,city,date,cases_cum,cases
Netherlands,Eindhoven,2021-02-14,13208,80
Netherlands,Eindhoven,2021-02-15,13232,24
Netherlands,Eindhoven,2021-02-16,13297,65
Netherlands,Eindhoven,2021-02-17,13338,41
Netherlands,Eindhoven,2021-02-18,13401,63
Netherlands,Eindhoven,2021-02-19,13470,69
Netherlands,Eindhoven,2021-02-20,13563,93
Netherlands,Eindhoven,2021-02-21,13642,79
Netherlands,Eindhoven,2021-02-22,13704,62
Netherlands,Eindhoven,2021-02-23,13771,67
Netherlands,Eindhoven,2021-02-24,13834,63
Netherlands,Eindhoven,2021-02-25,13922,88
Netherlands,Eindhoven,2021-02-26,13990,68
Netherlands,Eindhoven,2021-02-27,14044,54
Netherlands,Eindhoven,2021-02-28,14109,65
Netherlands,Eindhoven,2021-03-01,14144,35
Netherlands,Eindhoven,2021-03-02,14192,48
Netherlands,Eindhoven,2021-03-03,14260,68
Netherlands,Eindhoven,2021-03-04,14310,50
Netherlands,Eindhoven,2021-03-05,14368,58
