date,cases,city,country
2022-07-08,332,Ticino,Switzerland
2022-07-09,228,Ticino,Switzerland
2022-07-10,115,Ticino,Switzerland
2022-07-11,638,Ticino,Switzerland
2022-07-12,439,Ticino,Switzerland
2022-07-13,440,Ticino,Switzerland
2022-07-14,385,Ticino,Switzerland
2022-07-15,373,Ticino,Switzerland
2022-07-16,247,Ticino,Switzerland
2022-07-17,70,Ticino,Switzerland
2022-07-18,591,Ticino,Switzerland
2022-07-19,362,Ticino,Switzerland
2022-07-20,342,Ticino,Switzerland
2022-07-21,313,Ticino,Switzerland
2022-07-22,295,Ticino,Switzerland
2022-07-23,166,Ticino,Switzerland
2022-07-24,67,Ticino,Switzerland
2022-07-25,411,Ticino,Switzerland
2022-07-26,241,Ticino,Switzerland
2022-07-27,222,Ticino,Switzerland
2022-07-28,224,Ticino,Switzerland
2022-07-29,183,Ticino,Switzerland
2022-07-30,130,Ticino,Switzerland
2022-07-31,55,Ticino,Switzerland
2022-08-01,59,Ticino,Switzerland
2022-08-02,308,Ticino,Switzerland
2022-08-03,188,Ticino,Switzerland
2022-08-04,178,Ticino,Switzerland
2022-08-05,148,Ticino,Switzerland
2022-08-06,105,Ticino,Switzerland
2022-08-07,36,Ticino,Switzerland
2022-08-08,119,Ticino,Switzerland
2022-08-09,0,Ticino,Switzerland
2020-02-24,0,Vaud,Switzerland
2020-02-25,0,Vaud,Switzerland
2020-02-26,1,Vaud,Switzerland
2020-02-27,0,Vaud,Switzerland
2020-02-28,0,Vaud,Switzerland
2020-02-29,0,Vaud,Switzerland
2020-03-01,1,Vaud,Switzerland
2020-03-02,5,Vaud,Switzerland
2020-03-03,4,Vaud,Switzerland
2020-03-04,8,Vaud,Switzerland
2020-03-05,11,Vaud,Switzerland
2020-03-06,8,Vaud,Switzerland
2020-03-07,11,Vaud,Switzerland
2020-03-08,10,Vaud,Switzerland
2020-03-09,36,Vaud,Switzerland
2020-03-10,40,Vaud,Switzerland
2020-03-11,74,Vaud,Switzerland
2020-03-12,75,Vaud,Switzerland
2020-03-13,97,Vaud,Switzerland
2020-03-14,107,Vaud,Switzerland
2020-03-15,92,Vaud,Switzerland
2020-03-16,238,Vaud,Switzerland
2020-03-17,248,Vaud,Switzerland
2020-03-18,270,Vaud,Switzerland
2020-03-19,217,Vaud,Switzerland
2020-03-20,243,Vaud,Switzerland
2020-03-21,121,Vaud,Switzerland
2020-03-22,105,Vaud,Switzerland
2020-03-23,311,Vaud,Switzerland
2020-03-24,272,Vaud,Switzerland
2020-03-25,193,Vaud,Switzerland
2020-03-26,206,Vaud,Switzerland
2020-03-27,237,Vaud,Switzerland
2020-03-28,133,Vaud,Switzerland
2020-03-29,88,Vaud,Switzerland
2020-03-30,214,Vaud,Switzerland
2020-03-31,162,Vaud,Switzerland
2020-04-01,153,Vaud,Switzerland
2020-04-02,136,Vaud,Switzerland
2020-04-03,137,Vaud,Switzerland
2020-04-04,72,Vaud,Switzerland
2020-04-05,41,Vaud,Switzerland
2020-04-06,120,Vaud,Switzerland
2020-04-07,82,Vaud,Switzerland
2020-04-08,94,Vaud,Switzerland
2020-04-09,97,Vaud,Switzerland
2020-04-10,49,Vaud,Switzerland
2020-04-11,40,Vaud,Switzerland
2020-04-12,39,Vaud,Switzerland
2020-04-13,45,Vaud,Switzerland
2020-04-14,70,Vaud,Switzerland
2020-04-15,51,Vaud,Switzerland
2020-04-16,30,Vaud,Switzerland
2020-04-17,33,Vaud,Switzerland
2020-04-18,19,Vaud,Switzerland
2020-04-19,11,Vaud,Switzerland
2020-04-20,33,Vaud,Switzerland
2020-04-21,32,Vaud,Switzerland
2020-04-22,22,Vaud,Switzerland
2020-04-23,31,Vaud,Switzerland
2020-04-24,22,Vaud,Switzerland
2020-04-25,13,Vaud,Switzerland
2020-04-26,9,Vaud,Switzerland
2020-04-27,18,Vaud,Switzerland
2020-04-28,23,Vaud,Switzerland
2020-04-29,15,Vaud,Switzerland
2020-04-30,13,Vaud,Switzerland
2020-05-01,17,Vaud,Switzerland
2020-05-02,9,Vaud,Switzerland
2020-05-03,5,Vaud,Switzerland
2020-05-04,9,Vaud,Switzerland
2020-05-05,11,Vaud,Switzerland
2020-05-06,19,Vaud,Switzerland
2020-05-07,5,Vaud,Switzerland
2020-05-08,11,Vaud,Switzerland
2020-05-09,7,Vaud,Switzerland
2020-05-10,0,Vaud,Switzerland
2020-05-11,7,Vaud,Switzerland
2020-05-12,10,Vaud,Switzerland
2020-05-13,9,Vaud,Switzerland
2020-05-14,5,Vaud,Switzerland
2020-05-15,4,Vaud,Switzerland
2020-05-16,0,Vaud,Switzerland
2020-05-17,2,Vaud,Switzerland
2020-05-18,4,Vaud,Switzerland
2020-05-19,4,Vaud,Switzerland
2020-05-20,4,Vaud,Switzerland
2020-05-21,0,Vaud,Switzerland
2020-05-22,5,Vaud,Switzerland
2020-05-23,6,Vaud,Switzerland
2020-05-24,2,Vaud,Switzerland
2020-05-25,0,Vaud,Switzerland
2020-05-26,3,Vaud,Switzerland
2020-05-27,2,Vaud,Switzerland
2020-05-28,3,Vaud,Switzerland
2020-05-29,3,Vaud,Switzerland
2020-05-30,1,Vaud,Switzerland
2020-05-31,1,Vaud,Switzerland
2020-06-01,0,Vaud,Switzerland
2020-06-02,4,Vaud,Switzerland
2020-06-03,2,Vaud,Switzerland
2020-06-04,3,Vaud,Switzerland
2020-06-05,2,Vaud,Switzerland
2020-06-06,2,Vaud,Switzerland
2020-06-07,2,Vaud,Switzerland
2020-06-08,1,Vaud,Switzerland
2020-06-09,3,Vaud,Switzerland
2020-06-10,1,Vaud,Switzerland
2020-06-11,4,Vaud,Switzerland
2020-06-12,8,Vaud,Switzerland
2020-06-13,0,Vaud,Switzerland
2020-06-14,1,Vaud,Switzerland
2020-06-15,3,Vaud,Switzerland
2020-06-16,8,Vaud,Switzerland
2020-06-17,5,Vaud,Switzerland
2020-06-18,2,Vaud,Switzerland
2020-06-19,6,Vaud,Switzerland
2020-06-20,2,Vaud,Switzerland
2020-06-21,2,Vaud,Switzerland
2020-06-22,11,Vaud,Switzerland
2020-06-23,7,Vaud,Switzerland
2020-06-24,10,Vaud,Switzerland
2020-06-25,3,Vaud,Switzerland
2020-06-26,6,Vaud,Switzerland
2020-06-27,2,Vaud,Switzerland
2020-06-28,8,Vaud,Switzerland
2020-06-29,16,Vaud,Switzerland
2020-06-30,17,Vaud,Switzerland
2020-07-01,10,Vaud,Switzerland
2020-07-02,26,Vaud,Switzerland
2020-07-03,13,Vaud,Switzerland
2020-07-04,3,Vaud,Switzerland
2020-07-05,7,Vaud,Switzerland
2020-07-06,13,Vaud,Switzerland
2020-07-07,16,Vaud,Switzerland
2020-07-08,15,Vaud,Switzerland
2020-07-09,12,Vaud,Switzerland
2020-07-10,15,Vaud,Switzerland
2020-07-11,9,Vaud,Switzerland
2020-07-12,7,Vaud,Switzerland
2020-07-13,14,Vaud,Switzerland
2020-07-14,20,Vaud,Switzerland
2020-07-15,18,Vaud,Switzerland
2020-07-16,16,Vaud,Switzerland
2020-07-17,16,Vaud,Switzerland
2020-07-18,10,Vaud,Switzerland
2020-07-19,6,Vaud,Switzerland
2020-07-20,14,Vaud,Switzerland
2020-07-21,6,Vaud,Switzerland
2020-07-22,11,Vaud,Switzerland
2020-07-23,11,Vaud,Switzerland
2020-07-24,15,Vaud,Switzerland
2020-07-25,12,Vaud,Switzerland
2020-07-26,7,Vaud,Switzerland
2020-07-27,22,Vaud,Switzerland
2020-07-28,30,Vaud,Switzerland
2020-07-29,42,Vaud,Switzerland
2020-07-30,23,Vaud,Switzerland
2020-07-31,19,Vaud,Switzerland
2020-08-01,28,Vaud,Switzerland
2020-08-02,15,Vaud,Switzerland
2020-08-03,21,Vaud,Switzerland
2020-08-04,15,Vaud,Switzerland
2020-08-05,19,Vaud,Switzerland
2020-08-06,18,Vaud,Switzerland
2020-08-07,22,Vaud,Switzerland
2020-08-08,18,Vaud,Switzerland
2020-08-09,6,Vaud,Switzerland
2020-08-10,27,Vaud,Switzerland
2020-08-11,25,Vaud,Switzerland
2020-08-12,24,Vaud,Switzerland
2020-08-13,39,Vaud,Switzerland
2020-08-14,24,Vaud,Switzerland
2020-08-15,25,Vaud,Switzerland
2020-08-16,19,Vaud,Switzerland
2020-08-17,36,Vaud,Switzerland
2020-08-18,48,Vaud,Switzerland
2020-08-19,50,Vaud,Switzerland
2020-08-20,76,Vaud,Switzerland
2020-08-21,65,Vaud,Switzerland
2020-08-22,45,Vaud,Switzerland
2020-08-23,31,Vaud,Switzerland
2020-08-24,69,Vaud,Switzerland
2020-08-25,72,Vaud,Switzerland
2020-08-26,66,Vaud,Switzerland
2020-08-27,78,Vaud,Switzerland
2020-08-28,84,Vaud,Switzerland
2020-08-29,62,Vaud,Switzerland
2020-08-30,46,Vaud,Switzerland
2020-08-31,94,Vaud,Switzerland
2020-09-01,99,Vaud,Switzerland
2020-09-02,99,Vaud,Switzerland
2020-09-03,120,Vaud,Switzerland
2020-09-04,139,Vaud,Switzerland
2020-09-05,99,Vaud,Switzerland
2020-09-06,60,Vaud,Switzerland
2020-09-07,124,Vaud,Switzerland
2020-09-08,120,Vaud,Switzerland
2020-09-09,146,Vaud,Switzerland
2020-09-10,181,Vaud,Switzerland
2020-09-11,181,Vaud,Switzerland
2020-09-12,92,Vaud,Switzerland
2020-09-13,104,Vaud,Switzerland
2020-09-14,135,Vaud,Switzerland
2020-09-15,164,Vaud,Switzerland
2020-09-16,145,Vaud,Switzerland
2020-09-17,175,Vaud,Switzerland
2020-09-18,119,Vaud,Switzerland
2020-09-19,83,Vaud,Switzerland
2020-09-20,64,Vaud,Switzerland
2020-09-21,94,Vaud,Switzerland
2020-09-22,139,Vaud,Switzerland
2020-09-23,122,Vaud,Switzerland
2020-09-24,82,Vaud,Switzerland
2020-09-25,88,Vaud,Switzerland
2020-09-26,52,Vaud,Switzerland
2020-09-27,29,Vaud,Switzerland
2020-09-28,75,Vaud,Switzerland
2020-09-29,87,Vaud,Switzerland
2020-09-30,81,Vaud,Switzerland
2020-10-01,106,Vaud,Switzerland
2020-10-02,91,Vaud,Switzerland
2020-10-03,100,Vaud,Switzerland
2020-10-04,88,Vaud,Switzerland
2020-10-05,136,Vaud,Switzerland
2020-10-06,158,Vaud,Switzerland
2020-10-07,193,Vaud,Switzerland
2020-10-08,197,Vaud,Switzerland
2020-10-09,214,Vaud,Switzerland
2020-10-10,198,Vaud,Switzerland
2020-10-11,146,Vaud,Switzerland
2020-10-12,258,Vaud,Switzerland
2020-10-13,318,Vaud,Switzerland
2020-10-14,326,Vaud,Switzerland
2020-10-15,475,Vaud,Switzerland
2020-10-16,381,Vaud,Switzerland
2020-10-17,324,Vaud,Switzerland
2020-10-18,363,Vaud,Switzerland
2020-10-19,593,Vaud,Switzerland
2020-10-20,696,Vaud,Switzerland
2020-10-21,796,Vaud,Switzerland
2020-10-22,833,Vaud,Switzerland
2020-10-23,1029,Vaud,Switzerland
2020-10-24,609,Vaud,Switzerland
2020-10-25,561,Vaud,Switzerland
2020-10-26,1279,Vaud,Switzerland
2020-10-27,1314,Vaud,Switzerland
2020-10-28,1314,Vaud,Switzerland
2020-10-29,1290,Vaud,Switzerland
2020-10-30,1175,Vaud,Switzerland
2020-10-31,876,Vaud,Switzerland
2020-11-01,829,Vaud,Switzerland
2020-11-02,1617,Vaud,Switzerland
2020-11-03,1399,Vaud,Switzerland
2020-11-04,1398,Vaud,Switzerland
2020-11-05,1268,Vaud,Switzerland
2020-11-06,1181,Vaud,Switzerland
2020-11-07,847,Vaud,Switzerland
2020-11-08,744,Vaud,Switzerland
2020-11-09,1371,Vaud,Switzerland
2020-11-10,1308,Vaud,Switzerland
2020-11-11,1018,Vaud,Switzerland
2020-11-12,953,Vaud,Switzerland
2020-11-13,870,Vaud,Switzerland
2020-11-14,641,Vaud,Switzerland
2020-11-15,383,Vaud,Switzerland
2020-11-16,806,Vaud,Switzerland
2020-11-17,670,Vaud,Switzerland
2020-11-18,572,Vaud,Switzerland
2020-11-19,540,Vaud,Switzerland
2020-11-20,466,Vaud,Switzerland
2020-11-21,371,Vaud,Switzerland
2020-11-22,257,Vaud,Switzerland
2020-11-23,545,Vaud,Switzerland
2020-11-24,366,Vaud,Switzerland
2020-11-25,424,Vaud,Switzerland
2020-11-26,403,Vaud,Switzerland
2020-11-27,325,Vaud,Switzerland
2020-11-28,220,Vaud,Switzerland
2020-11-29,191,Vaud,Switzerland
2020-11-30,358,Vaud,Switzerland
2020-12-01,318,Vaud,Switzerland
2020-12-02,375,Vaud,Switzerland
2020-12-03,366,Vaud,Switzerland
2020-12-04,348,Vaud,Switzerland
2020-12-05,251,Vaud,Switzerland
2020-12-06,166,Vaud,Switzerland
2020-12-07,370,Vaud,Switzerland
2020-12-08,287,Vaud,Switzerland
2020-12-09,326,Vaud,Switzerland
2020-12-10,282,Vaud,Switzerland
2020-12-11,250,Vaud,Switzerland
2020-12-12,199,Vaud,Switzerland
2020-12-13,146,Vaud,Switzerland
2020-12-14,290,Vaud,Switzerland
2020-12-15,296,Vaud,Switzerland
2020-12-16,284,Vaud,Switzerland
2020-12-17,230,Vaud,Switzerland
2020-12-18,257,Vaud,Switzerland
2020-12-19,179,Vaud,Switzerland
2020-12-20,140,Vaud,Switzerland
2020-12-21,296,Vaud,Switzerland
2020-12-22,274,Vaud,Switzerland
2020-12-23,263,Vaud,Switzerland
2020-12-24,230,Vaud,Switzerland
2020-12-25,110,Vaud,Switzerland
2020-12-26,185,Vaud,Switzerland
2020-12-27,208,Vaud,Switzerland
2020-12-28,350,Vaud,Switzerland
2020-12-29,319,Vaud,Switzerland
2020-12-30,292,Vaud,Switzerland
2020-12-31,239,Vaud,Switzerland
2021-01-01,126,Vaud,Switzerland
2021-01-02,230,Vaud,Switzerland
2021-01-03,244,Vaud,Switzerland
2021-01-04,428,Vaud,Switzerland
2021-01-05,363,Vaud,Switzerland
2021-01-06,333,Vaud,Switzerland
2021-01-07,313,Vaud,Switzerland
2021-01-08,250,Vaud,Switzerland
2021-01-09,166,Vaud,Switzerland
2021-01-10,118,Vaud,Switzerland
2021-01-11,313,Vaud,Switzerland
2021-01-12,181,Vaud,Switzerland
2021-01-13,241,Vaud,Switzerland
2021-01-14,203,Vaud,Switzerland
2021-01-15,218,Vaud,Switzerland
2021-01-16,179,Vaud,Switzerland
2021-01-17,128,Vaud,Switzerland
2021-01-18,240,Vaud,Switzerland
2021-01-19,214,Vaud,Switzerland
2021-01-20,245,Vaud,Switzerland
2021-01-21,227,Vaud,Switzerland
2021-01-22,211,Vaud,Switzerland
2021-01-23,129,Vaud,Switzerland
2021-01-24,90,Vaud,Switzerland
2021-01-25,261,Vaud,Switzerland
2021-01-26,202,Vaud,Switzerland
2021-01-27,211,Vaud,Switzerland
2021-01-28,205,Vaud,Switzerland
2021-01-29,201,Vaud,Switzerland
2021-01-30,127,Vaud,Switzerland
2021-01-31,118,Vaud,Switzerland
2021-02-01,247,Vaud,Switzerland
2021-02-02,221,Vaud,Switzerland
2021-02-03,261,Vaud,Switzerland
2021-02-04,183,Vaud,Switzerland
2021-02-05,189,Vaud,Switzerland
2021-02-06,124,Vaud,Switzerland
2021-02-07,96,Vaud,Switzerland
2021-02-08,200,Vaud,Switzerland
2021-02-09,193,Vaud,Switzerland
2021-02-10,170,Vaud,Switzerland
2021-02-11,134,Vaud,Switzerland
2021-02-12,165,Vaud,Switzerland
2021-02-13,115,Vaud,Switzerland
2021-02-14,91,Vaud,Switzerland
2021-02-15,197,Vaud,Switzerland
2021-02-16,164,Vaud,Switzerland
2021-02-17,149,Vaud,Switzerland
2021-02-18,166,Vaud,Switzerland
2021-02-19,193,Vaud,Switzerland
2021-02-20,117,Vaud,Switzerland
2021-02-21,102,Vaud,Switzerland
2021-02-22,237,Vaud,Switzerland
2021-02-23,190,Vaud,Switzerland
2021-02-24,145,Vaud,Switzerland
2021-02-25,155,Vaud,Switzerland
2021-02-26,155,Vaud,Switzerland
2021-02-27,125,Vaud,Switzerland
2021-02-28,127,Vaud,Switzerland
2021-03-01,204,Vaud,Switzerland
2021-03-02,189,Vaud,Switzerland
2021-03-03,153,Vaud,Switzerland
2021-03-04,150,Vaud,Switzerland
2021-03-05,184,Vaud,Switzerland
2021-03-06,118,Vaud,Switzerland
2021-03-07,82,Vaud,Switzerland
2021-03-08,211,Vaud,Switzerland
2021-03-09,177,Vaud,Switzerland
2021-03-10,170,Vaud,Switzerland
2021-03-11,154,Vaud,Switzerland
2021-03-12,181,Vaud,Switzerland
2021-03-13,113,Vaud,Switzerland
2021-03-14,108,Vaud,Switzerland
2021-03-15,200,Vaud,Switzerland
2021-03-16,220,Vaud,Switzerland
2021-03-17,232,Vaud,Switzerland
2021-03-18,199,Vaud,Switzerland
2021-03-19,210,Vaud,Switzerland
2021-03-20,131,Vaud,Switzerland
2021-03-21,106,Vaud,Switzerland
2021-03-22,247,Vaud,Switzerland
2021-03-23,217,Vaud,Switzerland
2021-03-24,226,Vaud,Switzerland
2021-03-25,258,Vaud,Switzerland
2021-03-26,235,Vaud,Switzerland
2021-03-27,156,Vaud,Switzerland
2021-03-28,137,Vaud,Switzerland
2021-03-29,279,Vaud,Switzerland
2021-03-30,248,Vaud,Switzerland
2021-03-31,248,Vaud,Switzerland
2021-04-01,240,Vaud,Switzerland
2021-04-02,134,Vaud,Switzerland
2021-04-03,174,Vaud,Switzerland
2021-04-04,135,Vaud,Switzerland
2021-04-05,142,Vaud,Switzerland
2021-04-06,299,Vaud,Switzerland
2021-04-07,259,Vaud,Switzerland
2021-04-08,281,Vaud,Switzerland
2021-04-09,272,Vaud,Switzerland
2021-04-10,209,Vaud,Switzerland
2021-04-11,128,Vaud,Switzerland
2021-04-12,307,Vaud,Switzerland
2021-04-13,251,Vaud,Switzerland
2021-04-14,252,Vaud,Switzerland
2021-04-15,213,Vaud,Switzerland
2021-04-16,215,Vaud,Switzerland
2021-04-17,152,Vaud,Switzerland
2021-04-18,141,Vaud,Switzerland
2021-04-19,295,Vaud,Switzerland
2021-04-20,246,Vaud,Switzerland
2021-04-21,252,Vaud,Switzerland
2021-04-22,209,Vaud,Switzerland
2021-04-23,232,Vaud,Switzerland
2021-04-24,176,Vaud,Switzerland
2021-04-25,135,Vaud,Switzerland
2021-04-26,257,Vaud,Switzerland
2021-04-27,197,Vaud,Switzerland
2021-04-28,185,Vaud,Switzerland
2021-04-29,186,Vaud,Switzerland
2021-04-30,184,Vaud,Switzerland
2021-05-01,132,Vaud,Switzerland
2021-05-02,95,Vaud,Switzerland
2021-05-03,191,Vaud,Switzerland
2021-05-04,168,Vaud,Switzerland
2021-05-05,179,Vaud,Switzerland
2021-05-06,179,Vaud,Switzerland
2021-05-07,159,Vaud,Switzerland
2021-05-08,129,Vaud,Switzerland
2021-05-09,91,Vaud,Switzerland
2021-05-10,167,Vaud,Switzerland
2021-05-11,118,Vaud,Switzerland
2021-05-12,148,Vaud,Switzerland
2021-05-13,64,Vaud,Switzerland
2021-05-14,116,Vaud,Switzerland
2021-05-15,84,Vaud,Switzerland
2021-05-16,74,Vaud,Switzerland
2021-05-17,159,Vaud,Switzerland
2021-05-18,136,Vaud,Switzerland
2021-05-19,128,Vaud,Switzerland
2021-05-20,127,Vaud,Switzerland
2021-05-21,122,Vaud,Switzerland
2021-05-22,83,Vaud,Switzerland
2021-05-23,77,Vaud,Switzerland
2021-05-24,59,Vaud,Switzerland
2021-05-25,149,Vaud,Switzerland
2021-05-26,118,Vaud,Switzerland
2021-05-27,89,Vaud,Switzerland
2021-05-28,95,Vaud,Switzerland
2021-05-29,59,Vaud,Switzerland
2021-05-30,37,Vaud,Switzerland
2021-05-31,103,Vaud,Switzerland
2021-06-01,57,Vaud,Switzerland
2021-06-02,51,Vaud,Switzerland
2021-06-03,58,Vaud,Switzerland
2021-06-04,44,Vaud,Switzerland
2021-06-05,37,Vaud,Switzerland
2021-06-06,21,Vaud,Switzerland
2021-06-07,53,Vaud,Switzerland
2021-06-08,40,Vaud,Switzerland
2021-06-09,34,Vaud,Switzerland
2021-06-10,25,Vaud,Switzerland
2021-06-11,30,Vaud,Switzerland
2021-06-12,22,Vaud,Switzerland
2021-06-13,15,Vaud,Switzerland
2021-06-14,26,Vaud,Switzerland
2021-06-15,15,Vaud,Switzerland
2021-06-16,22,Vaud,Switzerland
2021-06-17,9,Vaud,Switzerland
2021-06-18,11,Vaud,Switzerland
2021-06-19,10,Vaud,Switzerland
2021-06-20,7,Vaud,Switzerland
2021-06-21,17,Vaud,Switzerland
2021-06-22,8,Vaud,Switzerland
2021-06-23,8,Vaud,Switzerland
2021-06-24,13,Vaud,Switzerland
2021-06-25,7,Vaud,Switzerland
2021-06-26,2,Vaud,Switzerland
2021-06-27,5,Vaud,Switzerland
2021-06-28,16,Vaud,Switzerland
2021-06-29,5,Vaud,Switzerland
2021-06-30,19,Vaud,Switzerland
2021-07-01,21,Vaud,Switzerland
2021-07-02,16,Vaud,Switzerland
2021-07-03,20,Vaud,Switzerland
2021-07-04,13,Vaud,Switzerland
2021-07-05,34,Vaud,Switzerland
2021-07-06,26,Vaud,Switzerland
2021-07-07,30,Vaud,Switzerland
2021-07-08,25,Vaud,Switzerland
2021-07-09,35,Vaud,Switzerland
2021-07-10,22,Vaud,Switzerland
2021-07-11,23,Vaud,Switzerland
2021-07-12,67,Vaud,Switzerland
2021-07-13,29,Vaud,Switzerland
2021-07-14,48,Vaud,Switzerland
2021-07-15,47,Vaud,Switzerland
2021-07-16,62,Vaud,Switzerland
2021-07-17,40,Vaud,Switzerland
2021-07-18,28,Vaud,Switzerland
2021-07-19,75,Vaud,Switzerland
2021-07-20,60,Vaud,Switzerland
2021-07-21,73,Vaud,Switzerland
2021-07-22,70,Vaud,Switzerland
2021-07-23,83,Vaud,Switzerland
2021-07-24,55,Vaud,Switzerland
2021-07-25,46,Vaud,Switzerland
2021-07-26,119,Vaud,Switzerland
2021-07-27,94,Vaud,Switzerland
2021-07-28,69,Vaud,Switzerland
2021-07-29,69,Vaud,Switzerland
2021-07-30,85,Vaud,Switzerland
2021-07-31,78,Vaud,Switzerland
2021-08-01,44,Vaud,Switzerland
2021-08-02,93,Vaud,Switzerland
2021-08-03,101,Vaud,Switzerland
2021-08-04,115,Vaud,Switzerland
2021-08-05,101,Vaud,Switzerland
2021-08-06,103,Vaud,Switzerland
2021-08-07,113,Vaud,Switzerland
2021-08-08,78,Vaud,Switzerland
2021-08-09,175,Vaud,Switzerland
2021-08-10,136,Vaud,Switzerland
2021-08-11,154,Vaud,Switzerland
2021-08-12,150,Vaud,Switzerland
2021-08-13,162,Vaud,Switzerland
2021-08-14,112,Vaud,Switzerland
2021-08-15,146,Vaud,Switzerland
2021-08-16,277,Vaud,Switzerland
2021-08-17,207,Vaud,Switzerland
2021-08-18,235,Vaud,Switzerland
2021-08-19,210,Vaud,Switzerland
2021-08-20,232,Vaud,Switzerland
2021-08-21,190,Vaud,Switzerland
2021-08-22,148,Vaud,Switzerland
2021-08-23,265,Vaud,Switzerland
2021-08-24,193,Vaud,Switzerland
2021-08-25,212,Vaud,Switzerland
2021-08-26,179,Vaud,Switzerland
2021-08-27,154,Vaud,Switzerland
2021-08-28,140,Vaud,Switzerland
2021-08-29,123,Vaud,Switzerland
2021-08-30,231,Vaud,Switzerland
2021-08-31,197,Vaud,Switzerland
2021-09-01,201,Vaud,Switzerland
2021-09-02,183,Vaud,Switzerland
2021-09-03,192,Vaud,Switzerland
2021-09-04,147,Vaud,Switzerland
2021-09-05,132,Vaud,Switzerland
2021-09-06,264,Vaud,Switzerland
2021-09-07,214,Vaud,Switzerland
2021-09-08,221,Vaud,Switzerland
2021-09-09,198,Vaud,Switzerland
2021-09-10,173,Vaud,Switzerland
2021-09-11,116,Vaud,Switzerland
2021-09-12,86,Vaud,Switzerland
2021-09-13,183,Vaud,Switzerland
2021-09-14,150,Vaud,Switzerland
2021-09-15,149,Vaud,Switzerland
2021-09-16,120,Vaud,Switzerland
2021-09-17,107,Vaud,Switzerland
2021-09-18,67,Vaud,Switzerland
2021-09-19,64,Vaud,Switzerland
2021-09-20,82,Vaud,Switzerland
2021-09-21,177,Vaud,Switzerland
2021-09-22,142,Vaud,Switzerland
2021-09-23,105,Vaud,Switzerland
2021-09-24,102,Vaud,Switzerland
2021-09-25,76,Vaud,Switzerland
2021-09-26,54,Vaud,Switzerland
2021-09-27,122,Vaud,Switzerland
2021-09-28,93,Vaud,Switzerland
2021-09-29,70,Vaud,Switzerland
2021-09-30,76,Vaud,Switzerland
2021-10-01,85,Vaud,Switzerland
2021-10-02,61,Vaud,Switzerland
2021-10-03,27,Vaud,Switzerland
2021-10-04,111,Vaud,Switzerland
2021-10-05,65,Vaud,Switzerland
2021-10-06,80,Vaud,Switzerland
2021-10-07,75,Vaud,Switzerland
2021-10-08,60,Vaud,Switzerland
2021-10-09,47,Vaud,Switzerland
2021-10-10,39,Vaud,Switzerland
2021-10-11,107,Vaud,Switzerland
2021-10-12,99,Vaud,Switzerland
2021-10-13,80,Vaud,Switzerland
2021-10-14,110,Vaud,Switzerland
2021-10-15,91,Vaud,Switzerland
2021-10-16,59,Vaud,Switzerland
2021-10-17,58,Vaud,Switzerland
2021-10-18,116,Vaud,Switzerland
2021-10-19,120,Vaud,Switzerland
2021-10-20,105,Vaud,Switzerland
2021-10-21,114,Vaud,Switzerland
2021-10-22,89,Vaud,Switzerland
2021-10-23,74,Vaud,Switzerland
2021-10-24,50,Vaud,Switzerland
2021-10-25,142,Vaud,Switzerland
2021-10-26,97,Vaud,Switzerland
2021-10-27,130,Vaud,Switzerland
2021-10-28,101,Vaud,Switzerland
2021-10-29,80,Vaud,Switzerland
2021-10-30,86,Vaud,Switzerland
2021-10-31,76,Vaud,Switzerland
2021-11-01,154,Vaud,Switzerland
2021-11-02,150,Vaud,Switzerland
2021-11-03,104,Vaud,Switzerland
2021-11-04,119,Vaud,Switzerland
2021-11-05,113,Vaud,Switzerland
2021-11-06,90,Vaud,Switzerland
2021-11-07,74,Vaud,Switzerland
2021-11-08,132,Vaud,Switzerland
2021-11-09,148,Vaud,Switzerland
2021-11-10,135,Vaud,Switzerland
2021-11-11,138,Vaud,Switzerland
2021-11-12,166,Vaud,Switzerland
2021-11-13,117,Vaud,Switzerland
2021-11-14,124,Vaud,Switzerland
2021-11-15,338,Vaud,Switzerland
2021-11-16,305,Vaud,Switzerland
2021-11-17,311,Vaud,Switzerland
2021-11-18,337,Vaud,Switzerland
2021-11-19,365,Vaud,Switzerland
2021-11-20,288,Vaud,Switzerland
2021-11-21,247,Vaud,Switzerland
2021-11-22,585,Vaud,Switzerland
2021-11-23,513,Vaud,Switzerland
2021-11-24,617,Vaud,Switzerland
2021-11-25,541,Vaud,Switzerland
2021-11-26,567,Vaud,Switzerland
2021-11-27,454,Vaud,Switzerland
2021-11-28,329,Vaud,Switzerland
2021-11-29,933,Vaud,Switzerland
2021-11-30,875,Vaud,Switzerland
2021-12-01,906,Vaud,Switzerland
2021-12-02,835,Vaud,Switzerland
2021-12-03,892,Vaud,Switzerland
2021-12-04,591,Vaud,Switzerland
2021-12-05,480,Vaud,Switzerland
2021-12-06,1249,Vaud,Switzerland
2021-12-07,1056,Vaud,Switzerland
2021-12-08,1055,Vaud,Switzerland
2021-12-09,990,Vaud,Switzerland
2021-12-10,973,Vaud,Switzerland
2021-12-11,607,Vaud,Switzerland
2021-12-12,435,Vaud,Switzerland
2021-12-13,1273,Vaud,Switzerland
2021-12-14,1037,Vaud,Switzerland
2021-12-15,1025,Vaud,Switzerland
2021-12-16,948,Vaud,Switzerland
2021-12-17,940,Vaud,Switzerland
2021-12-18,675,Vaud,Switzerland
2021-12-19,436,Vaud,Switzerland
