"date,""mcccityname1"",""cases"""
"2020-08-08,""Barnsley"",2"
"2020-08-07,""Barnsley"",4"
"2020-08-06,""Barnsley"",2"
"2020-08-05,""Barnsley"",2"
"2020-08-04,""Barnsley"",7"
"2020-08-03,""Barnsley"",6"
"2020-08-02,""Barnsley"",2"
"2020-08-01,""Barnsley"",8"
"2020-07-31,""Barnsley"",3"
"2020-07-30,""Barnsley"",2"
"2020-07-29,""Barnsley"",1"
"2020-07-28,""Barnsley"",4"
"2020-07-27,""Barnsley"",1"
"2020-07-26,""Barnsley"",3"
"2020-07-25,""Barnsley"",3"
"2020-07-24,""Barnsley"",0"
"2020-07-23,""Barnsley"",0"
"2020-07-22,""Barnsley"",8"
"2020-07-21,""Barnsley"",4"
"2020-07-20,""Barnsley"",15"
"2020-07-19,""Barnsley"",5"
"2020-07-18,""Barnsley"",7"
"2020-07-17,""Barnsley"",2"
"2020-07-16,""Barnsley"",2"
"2020-07-15,""Barnsley"",2"
"2020-07-14,""Barnsley"",4"
"2020-07-13,""Barnsley"",1"
"2020-07-12,""Barnsley"",5"
"2020-07-11,""Barnsley"",2"
"2020-07-10,""Barnsley"",2"
"2020-07-09,""Barnsley"",7"
"2020-07-08,""Barnsley"",9"
"2020-07-07,""Barnsley"",3"
"2020-07-06,""Barnsley"",4"
"2020-07-05,""Barnsley"",8"
"2020-07-04,""Barnsley"",8"
"2020-07-03,""Barnsley"",5"
"2020-07-02,""Barnsley"",11"
"2020-07-01,""Barnsley"",761"
"2020-06-30,""Barnsley"",0"
"2020-06-29,""Barnsley"",4"
"2020-06-28,""Barnsley"",1"
"2020-06-27,""Barnsley"",2"
"2020-06-26,""Barnsley"",2"
"2020-06-25,""Barnsley"",5"
"2020-06-24,""Barnsley"",3"
"2020-06-23,""Barnsley"",4"
"2020-06-22,""Barnsley"",14"
"2020-06-21,""Barnsley"",2"
"2020-06-20,""Barnsley"",10"
"2020-06-19,""Barnsley"",4"
"2020-06-18,""Barnsley"",1"
"2020-06-17,""Barnsley"",9"
"2020-06-16,""Barnsley"",3"
"2020-06-15,""Barnsley"",5"
"2020-06-14,""Barnsley"",0"
"2020-06-13,""Barnsley"",6"
"2020-06-12,""Barnsley"",4"
"2020-06-11,""Barnsley"",6"
"2020-06-10,""Barnsley"",8"
"2020-06-09,""Barnsley"",3"
"2020-06-08,""Barnsley"",0"
"2020-06-07,""Barnsley"",0"
"2020-06-06,""Barnsley"",7"
"2020-06-05,""Barnsley"",8"
"2020-06-04,""Barnsley"",2"
"2020-06-03,""Barnsley"",7"
"2020-06-02,""Barnsley"",6"
"2020-06-01,""Barnsley"",2"
"2020-05-31,""Barnsley"",4"
"2020-05-30,""Barnsley"",3"
"2020-05-29,""Barnsley"",11"
"2020-05-28,""Barnsley"",16"
"2020-05-27,""Barnsley"",9"
"2020-05-26,""Barnsley"",9"
"2020-05-25,""Barnsley"",4"
"2020-05-24,""Barnsley"",5"
"2020-05-23,""Barnsley"",4"
"2020-05-22,""Barnsley"",4"
"2020-05-21,""Barnsley"",9"
"2020-05-20,""Barnsley"",10"
"2020-05-19,""Barnsley"",8"
"2020-05-18,""Barnsley"",33"
"2020-05-17,""Barnsley"",15"
"2020-05-16,""Barnsley"",9"
"2020-05-15,""Barnsley"",6"
"2020-05-14,""Barnsley"",13"
"2020-05-13,""Barnsley"",7"
"2020-05-12,""Barnsley"",12"
"2020-05-11,""Barnsley"",18"
"2020-05-10,""Barnsley"",1"
"2020-05-09,""Barnsley"",7"
"2020-05-08,""Barnsley"",12"
"2020-05-07,""Barnsley"",27"
"2020-05-06,""Barnsley"",5"
"2020-05-05,""Barnsley"",17"
"2020-05-04,""Barnsley"",10"
"2020-05-03,""Barnsley"",13"
"2020-05-02,""Barnsley"",26"
"2020-05-01,""Barnsley"",17"
"2020-04-30,""Barnsley"",14"
"2020-04-29,""Barnsley"",18"
"2020-04-28,""Barnsley"",21"
"2020-04-27,""Barnsley"",16"
"2020-04-26,""Barnsley"",9"
"2020-04-25,""Barnsley"",14"
"2020-04-24,""Barnsley"",35"
"2020-04-23,""Barnsley"",7"
"2020-04-22,""Barnsley"",12"
"2020-04-21,""Barnsley"",18"
"2020-04-20,""Barnsley"",4"
"2020-04-19,""Barnsley"",10"
"2020-04-18,""Barnsley"",11"
"2020-04-17,""Barnsley"",18"
"2022-08-10,""Reading"",171"
"2022-08-09,""Reading"",0"
"2022-08-08,""Reading"",0"
"2022-08-07,""Reading"",0"
"2022-08-06,""Reading"",0"
"2022-08-05,""Reading"",0"
"2022-08-04,""Reading"",0"
"2022-08-03,""Reading"",219"
"2022-08-02,""Reading"",0"
"2022-08-01,""Reading"",0"
"2022-07-31,""Reading"",0"
"2022-07-30,""Reading"",0"
"2022-07-29,""Reading"",0"
"2022-07-28,""Reading"",0"
"2022-07-27,""Reading"",280"
"2022-07-26,""Reading"",0"
"2022-07-25,""Reading"",0"
"2022-07-24,""Reading"",0"
"2022-07-23,""Reading"",0"
"2022-07-22,""Reading"",0"
"2022-07-21,""Reading"",0"
"2022-07-20,""Reading"",404"
"2022-07-19,""Reading"",0"
"2022-07-18,""Reading"",0"
"2022-07-17,""Reading"",0"
"2022-07-16,""Reading"",0"
"2022-07-15,""Reading"",0"
"2022-07-14,""Reading"",0"
"2022-07-13,""Reading"",571"
"2022-07-12,""Reading"",0"
"2022-07-11,""Reading"",0"
"2022-07-10,""Reading"",0"
"2022-07-09,""Reading"",0"
"2022-07-08,""Reading"",0"
"2022-07-07,""Reading"",0"
"2022-07-06,""Reading"",453"
"2022-07-05,""Reading"",0"
"2022-07-04,""Reading"",0"
"2022-07-03,""Reading"",0"
"2022-07-02,""Reading"",0"
"2022-07-01,""Reading"",68"
"2022-06-30,""Reading"",71"
"2022-06-29,""Reading"",71"
"2022-06-28,""Reading"",75"
"2022-06-27,""Reading"",180"
"2022-06-26,""Reading"",0"
"2022-06-25,""Reading"",0"
"2022-06-24,""Reading"",52"
"2022-06-23,""Reading"",64"
"2022-06-22,""Reading"",54"
"2022-06-21,""Reading"",51"
"2022-06-20,""Reading"",123"
"2022-06-19,""Reading"",0"
"2022-06-18,""Reading"",0"
"2022-06-17,""Reading"",31"
"2022-06-16,""Reading"",46"
"2022-06-15,""Reading"",30"
"2022-06-14,""Reading"",49"
"2022-06-13,""Reading"",90"
"2022-06-12,""Reading"",0"
"2022-06-11,""Reading"",0"
"2022-06-10,""Reading"",38"
"2022-06-09,""Reading"",46"
"2022-06-08,""Reading"",37"
"2022-06-07,""Reading"",38"
"2022-06-06,""Reading"",104"
"2022-06-05,""Reading"",0"
"2022-06-04,""Reading"",0"
"2022-06-03,""Reading"",0"
"2022-06-02,""Reading"",0"
"2022-06-01,""Reading"",16"
"2022-05-31,""Reading"",19"
"2022-05-30,""Reading"",46"
"2022-05-29,""Reading"",0"
"2022-05-28,""Reading"",0"
"2022-05-27,""Reading"",23"
"2022-05-26,""Reading"",20"
"2022-05-25,""Reading"",18"
"2022-05-24,""Reading"",23"
"2022-05-23,""Reading"",32"
"2022-05-22,""Reading"",0"
"2022-05-21,""Reading"",0"
"2022-05-20,""Reading"",35"
"2022-05-19,""Reading"",18"
"2022-05-18,""Reading"",28"
"2022-05-17,""Reading"",21"
"2022-05-16,""Reading"",62"
"2022-05-15,""Reading"",0"
"2022-05-14,""Reading"",0"
"2022-05-13,""Reading"",9"
"2022-05-12,""Reading"",18"
"2022-05-11,""Reading"",22"
"2022-05-10,""Reading"",30"
"2022-05-09,""Reading"",82"
"2022-05-08,""Reading"",0"
"2022-05-07,""Reading"",0"
"2022-05-06,""Reading"",34"
"2022-05-05,""Reading"",34"
"2022-05-04,""Reading"",50"
"2022-05-03,""Reading"",84"
"2022-05-02,""Reading"",0"
"2022-05-01,""Reading"",0"
"2022-04-30,""Reading"",0"
"2022-04-29,""Reading"",14"
"2022-04-28,""Reading"",45"
"2022-04-27,""Reading"",85"
"2022-04-26,""Reading"",0"
"2022-04-25,""Reading"",113"
"2022-04-24,""Reading"",0"
"2022-04-23,""Reading"",0"
"2022-04-22,""Reading"",34"
"2022-04-21,""Reading"",55"
"2022-04-20,""Reading"",62"
"2022-04-19,""Reading"",280"
"2022-04-18,""Reading"",0"
"2022-04-17,""Reading"",0"
"2022-04-16,""Reading"",0"
"2022-04-15,""Reading"",0"
"2022-04-14,""Reading"",96"
"2022-04-13,""Reading"",121"
"2022-04-12,""Reading"",132"
"2022-04-11,""Reading"",256"
"2022-04-10,""Reading"",0"
"2022-04-09,""Reading"",0"
"2022-04-08,""Reading"",116"
"2022-04-07,""Reading"",147"
"2022-04-06,""Reading"",152"
"2022-04-05,""Reading"",145"
"2022-04-04,""Reading"",434"
"2022-04-03,""Reading"",0"
"2022-04-02,""Reading"",0"
"2022-04-01,""Reading"",202"
"2022-03-31,""Reading"",227"
"2022-03-30,""Reading"",245"
"2022-03-29,""Reading"",188"
"2022-03-28,""Reading"",501"
"2022-03-27,""Reading"",0"
"2022-03-26,""Reading"",0"
"2022-03-25,""Reading"",171"
"2022-03-24,""Reading"",219"
"2022-03-23,""Reading"",221"
"2022-03-22,""Reading"",216"
"2022-03-21,""Reading"",460"
"2022-03-20,""Reading"",0"
"2022-03-19,""Reading"",0"
"2022-03-18,""Reading"",186"
"2022-03-17,""Reading"",199"
"2022-03-16,""Reading"",218"
"2022-03-15,""Reading"",166"
"2022-03-14,""Reading"",455"
"2022-03-13,""Reading"",0"
"2022-03-12,""Reading"",0"
"2022-03-11,""Reading"",139"
"2022-03-10,""Reading"",174"
"2022-03-09,""Reading"",157"
"2022-03-08,""Reading"",112"
"2022-03-07,""Reading"",305"
"2022-03-06,""Reading"",0"
"2022-03-05,""Reading"",0"
"2022-03-04,""Reading"",89"
"2022-03-03,""Reading"",96"
"2022-03-02,""Reading"",118"
"2022-03-01,""Reading"",83"
"2022-02-28,""Reading"",226"
"2022-02-27,""Reading"",0"
"2022-02-26,""Reading"",0"
"2022-02-25,""Reading"",89"
"2022-02-24,""Reading"",97"
"2022-02-23,""Reading"",123"
"2022-02-22,""Reading"",97"
"2022-02-21,""Reading"",99"
"2022-02-20,""Reading"",63"
"2022-02-19,""Reading"",126"
"2022-02-18,""Reading"",125"
"2022-02-17,""Reading"",171"
"2022-02-16,""Reading"",171"
"2022-02-15,""Reading"",172"
"2022-02-14,""Reading"",142"
"2022-02-13,""Reading"",143"
"2022-02-12,""Reading"",161"
"2022-02-11,""Reading"",201"
"2022-02-10,""Reading"",243"
"2022-02-09,""Reading"",251"
"2022-02-08,""Reading"",236"
"2022-02-07,""Reading"",187"
"2022-02-06,""Reading"",239"
"2022-02-05,""Reading"",253"
"2022-02-04,""Reading"",328"
"2022-02-03,""Reading"",376"
"2022-02-02,""Reading"",360"
"2022-02-01,""Reading"",421"
"2022-01-31,""Reading"",2593"
"2022-01-30,""Reading"",340"
"2022-01-29,""Reading"",274"
"2022-01-28,""Reading"",343"
"2022-01-27,""Reading"",392"
"2022-01-26,""Reading"",448"
"2022-01-25,""Reading"",365"
"2022-01-24,""Reading"",309"
"2022-01-23,""Reading"",321"
"2022-01-22,""Reading"",303"
"2022-01-21,""Reading"",354"
"2022-01-20,""Reading"",350"
"2022-01-19,""Reading"",407"
"2022-01-18,""Reading"",278"
"2022-01-17,""Reading"",284"
"2022-01-16,""Reading"",304"
"2022-01-15,""Reading"",290"
"2022-01-14,""Reading"",300"
"2022-01-13,""Reading"",331"
"2022-01-12,""Reading"",389"
"2022-01-11,""Reading"",224"
"2022-01-10,""Reading"",211"
"2022-01-09,""Reading"",393"
"2022-01-08,""Reading"",423"
"2022-01-07,""Reading"",575"
"2022-01-06,""Reading"",374"
"2022-01-05,""Reading"",338"
"2022-01-04,""Reading"",315"
"2022-01-03,""Reading"",327"
"2022-01-02,""Reading"",187"
"2022-01-01,""Reading"",533"
"2021-12-31,""Reading"",500"
"2021-12-30,""Reading"",305"
"2021-12-29,""Reading"",295"
"2021-12-28,""Reading"",250"
"2021-12-27,""Reading"",202"
"2021-12-26,""Reading"",407"
"2021-12-25,""Reading"",280"
"2021-12-24,""Reading"",334"
"2021-12-23,""Reading"",279"
"2021-12-22,""Reading"",269"
"2021-12-21,""Reading"",195"
"2021-12-20,""Reading"",278"
"2021-12-19,""Reading"",260"
"2021-12-18,""Reading"",238"
"2021-12-17,""Reading"",322"
"2021-12-16,""Reading"",278"
"2021-12-15,""Reading"",263"
"2021-12-14,""Reading"",162"
"2021-12-13,""Reading"",178"
"2021-12-12,""Reading"",100"
"2021-12-11,""Reading"",183"
"2021-12-10,""Reading"",201"
"2021-12-09,""Reading"",135"
"2021-12-08,""Reading"",153"
"2021-12-07,""Reading"",147"
"2021-12-06,""Reading"",134"
"2021-12-05,""Reading"",133"
"2021-12-04,""Reading"",143"
"2021-12-03,""Reading"",135"
"2021-12-02,""Reading"",226"
"2021-12-01,""Reading"",131"
"2021-11-30,""Reading"",123"
"2021-11-29,""Reading"",88"
"2021-11-28,""Reading"",103"
"2021-11-27,""Reading"",138"
"2021-11-26,""Reading"",157"
"2021-11-25,""Reading"",102"
"2021-11-24,""Reading"",174"
"2021-11-23,""Reading"",87"
"2021-11-22,""Reading"",88"
"2021-11-21,""Reading"",85"
"2021-11-20,""Reading"",127"
"2021-11-19,""Reading"",155"
"2021-11-18,""Reading"",136"
"2021-11-17,""Reading"",89"
"2021-11-16,""Reading"",79"
"2021-11-15,""Reading"",80"
"2021-11-14,""Reading"",90"
"2021-11-13,""Reading"",58"
"2021-11-12,""Reading"",97"
"2021-11-11,""Reading"",73"
"2021-11-10,""Reading"",89"
"2021-11-09,""Reading"",41"
"2021-11-08,""Reading"",62"
"2021-11-07,""Reading"",61"
"2021-11-06,""Reading"",58"
"2021-11-05,""Reading"",71"
"2021-11-04,""Reading"",62"
"2021-11-03,""Reading"",96"
"2021-11-02,""Reading"",56"
"2021-11-01,""Reading"",71"
"2021-10-31,""Reading"",88"
"2021-10-30,""Reading"",79"
"2021-10-29,""Reading"",118"
"2021-10-28,""Reading"",89"
"2021-10-27,""Reading"",114"
"2021-10-26,""Reading"",69"
"2021-10-25,""Reading"",120"
"2021-10-24,""Reading"",123"
"2021-10-23,""Reading"",121"
"2021-10-22,""Reading"",128"
"2021-10-21,""Reading"",148"
"2021-10-20,""Reading"",144"
"2021-10-19,""Reading"",115"
"2021-10-18,""Reading"",130"
"2021-10-17,""Reading"",175"
"2021-10-16,""Reading"",90"
"2021-10-15,""Reading"",122"
"2021-10-14,""Reading"",120"
"2021-10-13,""Reading"",151"
"2021-10-12,""Reading"",76"
"2021-10-11,""Reading"",98"
"2021-10-10,""Reading"",87"
"2021-10-09,""Reading"",49"
"2021-10-08,""Reading"",85"
"2021-10-07,""Reading"",70"
"2021-10-06,""Reading"",89"
"2021-10-05,""Reading"",73"
"2021-10-04,""Reading"",79"
"2021-10-03,""Reading"",71"
"2021-10-02,""Reading"",84"
"2021-10-01,""Reading"",19"
"2021-09-30,""Reading"",95"
"2021-09-29,""Reading"",66"
"2021-09-28,""Reading"",110"
"2021-09-27,""Reading"",75"
"2021-09-26,""Reading"",47"
"2021-09-25,""Reading"",62"
"2021-09-24,""Reading"",59"
"2021-09-23,""Reading"",62"
"2021-09-22,""Reading"",102"
"2021-09-21,""Reading"",56"
"2021-09-20,""Reading"",63"
"2021-09-19,""Reading"",79"
"2021-09-18,""Reading"",39"
"2021-09-17,""Reading"",75"
"2021-09-16,""Reading"",73"
"2021-09-15,""Reading"",65"
"2021-09-14,""Reading"",61"
"2021-09-13,""Reading"",63"
"2021-09-12,""Reading"",68"
"2021-09-11,""Reading"",55"
"2021-09-10,""Reading"",68"
"2021-09-09,""Reading"",69"
"2021-09-08,""Reading"",99"
"2021-09-07,""Reading"",80"
"2021-09-06,""Reading"",94"
"2021-09-05,""Reading"",93"
"2021-09-04,""Reading"",96"
"2021-09-03,""Reading"",106"
"2021-09-02,""Reading"",113"
"2021-09-01,""Reading"",77"
"2021-08-31,""Reading"",45"
"2021-08-30,""Reading"",58"
"2021-08-29,""Reading"",74"
"2021-08-28,""Reading"",75"
"2021-08-27,""Reading"",83"
"2021-08-26,""Reading"",103"
"2021-08-25,""Reading"",94"
"2021-08-24,""Reading"",67"
"2021-08-23,""Reading"",89"
"2021-08-22,""Reading"",74"
"2021-08-21,""Reading"",76"
"2021-08-20,""Reading"",92"
"2021-08-19,""Reading"",86"
"2021-08-18,""Reading"",88"
"2021-08-17,""Reading"",51"
"2021-08-16,""Reading"",74"
"2021-08-15,""Reading"",70"
"2021-08-14,""Reading"",80"
"2021-08-13,""Reading"",76"
"2021-08-12,""Reading"",118"
"2021-08-11,""Reading"",67"
"2021-08-10,""Reading"",76"
"2021-08-09,""Reading"",84"
"2021-08-08,""Reading"",71"
"2021-08-07,""Reading"",90"
"2021-08-06,""Reading"",95"
"2021-08-05,""Reading"",86"
"2021-08-04,""Reading"",77"
"2021-08-03,""Reading"",42"
"2021-08-02,""Reading"",33"
"2021-08-01,""Reading"",45"
"2021-07-31,""Reading"",75"
"2021-07-30,""Reading"",68"
"2021-07-29,""Reading"",67"
"2021-07-28,""Reading"",64"
"2021-07-27,""Reading"",35"
"2021-07-26,""Reading"",48"
"2021-07-25,""Reading"",62"
"2021-07-24,""Reading"",64"
"2021-07-23,""Reading"",70"
"2021-07-22,""Reading"",110"
"2021-07-21,""Reading"",80"
"2021-07-20,""Reading"",93"
"2021-07-19,""Reading"",62"
"2021-07-18,""Reading"",117"
"2021-07-17,""Reading"",81"
"2021-07-16,""Reading"",92"
"2021-07-15,""Reading"",95"
"2021-07-14,""Reading"",79"
"2021-07-13,""Reading"",51"
"2021-07-12,""Reading"",90"
"2021-07-11,""Reading"",56"
"2021-07-10,""Reading"",49"
"2021-07-09,""Reading"",60"
"2021-07-08,""Reading"",43"
"2021-07-07,""Reading"",49"
"2021-07-06,""Reading"",34"
"2021-07-05,""Reading"",70"
"2021-07-04,""Reading"",36"
"2021-07-03,""Reading"",66"
"2021-07-02,""Reading"",65"
"2021-07-01,""Reading"",70"
"2021-06-30,""Reading"",50"
"2021-06-29,""Reading"",66"
"2021-06-28,""Reading"",88"
"2021-06-27,""Reading"",40"
"2021-06-26,""Reading"",52"
"2021-06-25,""Reading"",37"
"2021-06-24,""Reading"",46"
"2021-06-23,""Reading"",30"
"2021-06-22,""Reading"",18"
"2021-06-21,""Reading"",34"
"2021-06-20,""Reading"",34"
"2021-06-19,""Reading"",27"
"2021-06-18,""Reading"",39"
"2021-06-17,""Reading"",31"
"2021-06-16,""Reading"",36"
"2021-06-15,""Reading"",22"
"2021-06-14,""Reading"",40"
"2021-06-13,""Reading"",21"
"2021-06-12,""Reading"",24"
"2021-06-11,""Reading"",24"
"2021-06-10,""Reading"",29"
"2021-06-09,""Reading"",19"
"2021-06-08,""Reading"",16"
"2021-06-07,""Reading"",17"
"2021-06-06,""Reading"",21"
"2021-06-05,""Reading"",16"
"2021-06-04,""Reading"",31"
"2021-06-03,""Reading"",28"
"2021-06-02,""Reading"",15"
"2021-06-01,""Reading"",20"
"2021-05-31,""Reading"",19"
"2021-05-30,""Reading"",20"
"2021-05-29,""Reading"",26"
"2021-05-28,""Reading"",16"
"2021-05-27,""Reading"",23"
"2021-05-26,""Reading"",15"
"2021-05-25,""Reading"",13"
"2021-05-24,""Reading"",17"
"2021-05-23,""Reading"",12"
"2021-05-22,""Reading"",5"
"2021-05-21,""Reading"",9"
"2021-05-20,""Reading"",14"
"2021-05-19,""Reading"",6"
"2021-05-18,""Reading"",0"
"2021-05-17,""Reading"",11"
"2021-05-16,""Reading"",5"
"2021-05-15,""Reading"",5"
"2021-05-14,""Reading"",5"
"2021-05-13,""Reading"",4"
"2021-05-12,""Reading"",4"
"2021-05-11,""Reading"",5"
"2021-05-10,""Reading"",8"
"2021-05-09,""Reading"",1"
"2021-05-08,""Reading"",3"
"2021-05-07,""Reading"",9"
"2021-05-06,""Reading"",6"
"2021-05-05,""Reading"",4"
"2021-05-04,""Reading"",9"
"2021-05-03,""Reading"",7"
"2021-05-02,""Reading"",6"
"2021-05-01,""Reading"",6"
"2021-04-30,""Reading"",8"
"2021-04-29,""Reading"",7"
"2021-04-28,""Reading"",4"
"2021-04-27,""Reading"",4"
"2021-04-26,""Reading"",5"
"2021-04-25,""Reading"",1"
"2021-04-24,""Reading"",5"
"2021-04-23,""Reading"",6"
"2021-04-22,""Reading"",8"
"2021-04-21,""Reading"",11"
"2021-04-20,""Reading"",4"
"2021-04-19,""Reading"",9"
"2021-04-18,""Reading"",6"
"2021-04-17,""Reading"",10"
"2021-04-16,""Reading"",5"
"2021-04-15,""Reading"",7"
"2021-04-14,""Reading"",7"
"2021-04-13,""Reading"",1"
"2021-04-12,""Reading"",7"
"2021-04-11,""Reading"",1"
"2021-04-10,""Reading"",7"
"2021-04-09,""Reading"",0"
"2021-04-08,""Reading"",17"
"2021-04-07,""Reading"",6"
"2021-04-06,""Reading"",1"
"2021-04-05,""Reading"",11"
"2021-04-04,""Reading"",0"
"2021-04-03,""Reading"",8"
"2021-04-02,""Reading"",1"
"2021-04-01,""Reading"",8"
"2021-03-31,""Reading"",6"
"2021-03-30,""Reading"",4"
"2021-03-29,""Reading"",4"
"2021-03-28,""Reading"",2"
"2021-03-27,""Reading"",8"
"2021-03-26,""Reading"",16"
"2021-03-25,""Reading"",12"
"2021-03-24,""Reading"",9"
"2021-03-23,""Reading"",10"
"2021-03-22,""Reading"",9"
"2021-03-21,""Reading"",12"
"2021-03-20,""Reading"",12"
"2021-03-19,""Reading"",10"
"2021-03-18,""Reading"",14"
"2021-03-17,""Reading"",6"
"2021-03-16,""Reading"",5"
"2021-03-15,""Reading"",15"
"2021-03-14,""Reading"",4"
"2021-03-13,""Reading"",16"
"2021-03-12,""Reading"",12"
"2021-03-11,""Reading"",7"
"2021-03-10,""Reading"",8"
"2021-03-09,""Reading"",6"
"2021-03-08,""Reading"",2"
"2021-03-07,""Reading"",10"
"2021-03-06,""Reading"",9"
"2021-03-05,""Reading"",8"
"2021-03-04,""Reading"",9"
"2021-03-03,""Reading"",14"
"2021-03-02,""Reading"",7"
"2021-03-01,""Reading"",8"
"2021-02-28,""Reading"",12"
"2021-02-27,""Reading"",13"
"2021-02-26,""Reading"",22"
"2021-02-25,""Reading"",19"
"2021-02-24,""Reading"",20"
"2021-02-23,""Reading"",16"
"2021-02-22,""Reading"",23"
"2021-02-21,""Reading"",21"
"2021-02-20,""Reading"",18"
"2021-02-19,""Reading"",14"
"2021-02-18,""Reading"",24"
"2021-02-17,""Reading"",21"
"2021-02-16,""Reading"",22"
"2021-02-15,""Reading"",19"
"2021-02-14,""Reading"",29"
"2021-02-13,""Reading"",18"
"2021-02-12,""Reading"",37"
"2021-02-11,""Reading"",24"
"2021-02-10,""Reading"",42"
"2021-02-09,""Reading"",24"
"2021-02-08,""Reading"",33"
"2021-02-07,""Reading"",40"
"2021-02-06,""Reading"",45"
"2021-02-05,""Reading"",48"
"2021-02-04,""Reading"",68"
"2021-02-03,""Reading"",67"
"2021-02-02,""Reading"",25"
"2021-02-01,""Reading"",72"
"2021-01-31,""Reading"",72"
"2021-01-30,""Reading"",63"
"2021-01-29,""Reading"",115"
"2021-01-28,""Reading"",130"
"2021-01-27,""Reading"",138"
"2021-01-26,""Reading"",24"
"2021-01-25,""Reading"",109"
"2021-01-24,""Reading"",125"
"2021-01-23,""Reading"",100"
"2021-01-22,""Reading"",229"
"2021-01-21,""Reading"",71"
"2021-01-20,""Reading"",154"
"2021-01-19,""Reading"",111"
"2021-01-18,""Reading"",173"
"2021-01-17,""Reading"",105"
"2021-01-16,""Reading"",170"
"2021-01-15,""Reading"",211"
"2021-01-14,""Reading"",151"
"2021-01-13,""Reading"",198"
"2021-01-12,""Reading"",201"
"2021-01-11,""Reading"",106"
"2021-01-10,""Reading"",197"
"2021-01-09,""Reading"",277"
"2021-01-08,""Reading"",201"
"2021-01-07,""Reading"",148"
"2021-01-06,""Reading"",179"
"2021-01-05,""Reading"",188"
"2021-01-04,""Reading"",110"
"2021-01-03,""Reading"",114"
"2021-01-02,""Reading"",127"
"2021-01-01,""Reading"",279"
"2020-12-31,""Reading"",94"
"2020-12-30,""Reading"",115"
"2020-12-29,""Reading"",158"
"2020-12-28,""Reading"",91"
"2020-12-27,""Reading"",103"
"2020-12-26,""Reading"",125"
"2020-12-25,""Reading"",63"
"2020-12-24,""Reading"",114"
"2020-12-23,""Reading"",116"
"2020-12-22,""Reading"",122"
"2020-12-21,""Reading"",87"
"2020-12-20,""Reading"",146"
"2020-12-19,""Reading"",55"
"2020-12-18,""Reading"",96"
"2020-12-17,""Reading"",115"
"2020-12-16,""Reading"",70"
"2020-12-15,""Reading"",65"
"2020-12-14,""Reading"",76"
"2020-12-13,""Reading"",61"
"2020-12-12,""Reading"",26"
"2020-12-11,""Reading"",59"
"2020-12-10,""Reading"",46"
"2020-12-09,""Reading"",66"
"2020-12-08,""Reading"",40"
"2020-12-07,""Reading"",31"
"2020-12-06,""Reading"",50"
"2020-12-05,""Reading"",52"
"2020-12-04,""Reading"",27"
"2020-12-03,""Reading"",38"
"2020-12-02,""Reading"",37"
"2020-12-01,""Reading"",39"
"2020-11-30,""Reading"",31"
"2020-11-29,""Reading"",29"
"2020-11-28,""Reading"",24"
"2020-11-27,""Reading"",43"
"2020-11-26,""Reading"",38"
"2020-11-25,""Reading"",23"
"2020-11-24,""Reading"",16"
"2020-11-23,""Reading"",37"
"2020-11-22,""Reading"",47"
"2020-11-21,""Reading"",40"
"2020-11-20,""Reading"",32"
"2020-11-19,""Reading"",32"
"2020-11-18,""Reading"",27"
"2020-11-17,""Reading"",39"
"2020-11-16,""Reading"",66"
"2020-11-15,""Reading"",31"
"2020-11-14,""Reading"",40"
"2020-11-13,""Reading"",46"
"2020-11-12,""Reading"",43"
"2020-11-11,""Reading"",43"
"2020-11-10,""Reading"",17"
"2020-11-09,""Reading"",30"
"2020-11-08,""Reading"",31"
"2020-11-07,""Reading"",36"
"2020-11-06,""Reading"",39"
"2020-11-05,""Reading"",35"
"2020-11-04,""Reading"",30"
"2020-11-03,""Reading"",37"
"2020-11-02,""Reading"",28"
"2020-11-01,""Reading"",48"
"2020-10-31,""Reading"",27"
"2020-10-30,""Reading"",46"
"2020-10-29,""Reading"",34"
"2020-10-28,""Reading"",26"
"2020-10-27,""Reading"",29"
"2020-10-26,""Reading"",27"
"2020-10-25,""Reading"",32"
"2020-10-24,""Reading"",27"
"2020-10-23,""Reading"",15"
"2020-10-22,""Reading"",37"
"2020-10-21,""Reading"",36"
"2020-10-20,""Reading"",13"
"2020-10-19,""Reading"",19"
"2020-10-18,""Reading"",18"
"2020-10-17,""Reading"",40"
"2020-10-16,""Reading"",15"
"2020-10-15,""Reading"",23"
"2020-10-14,""Reading"",23"
"2020-10-13,""Reading"",24"
"2020-10-12,""Reading"",12"
"2020-10-11,""Reading"",10"
"2020-10-10,""Reading"",11"
"2020-10-09,""Reading"",23"
"2020-10-08,""Reading"",20"
"2020-10-07,""Reading"",11"
"2020-10-06,""Reading"",21"
"2020-10-05,""Reading"",6"
"2020-10-04,""Reading"",17"
"2020-10-03,""Reading"",7"
"2020-10-02,""Reading"",6"
"2020-10-01,""Reading"",6"
"2020-09-30,""Reading"",6"
"2020-09-29,""Reading"",7"
"2020-09-28,""Reading"",4"
"2020-09-27,""Reading"",6"
"2020-09-26,""Reading"",3"
"2020-09-25,""Reading"",8"
"2020-09-24,""Reading"",6"
"2020-09-23,""Reading"",5"
"2020-09-22,""Reading"",3"
"2020-09-21,""Reading"",6"
"2020-09-20,""Reading"",0"
"2020-09-19,""Reading"",2"
"2020-09-18,""Reading"",3"
"2020-09-17,""Reading"",1"
"2020-09-16,""Reading"",2"
"2020-09-15,""Reading"",0"
