"date,""mcccityname1"",""cases"""
"2020-08-08,""Maceio"",174"
"2020-08-08,""Manaus"",49"
"2020-08-08,""Natal"",0"
"2020-08-08,""Porto Alegre"",354"
"2020-08-08,""Recife"",185"
"2020-08-08,""Salvador"",654"
"2020-08-08,""Sao Luis"",7"
"2020-08-08,""Sao Paulo"",2038"
"2020-08-08,""Teresina"",78"
"2020-08-08,""Vitoria"",350"
"2020-08-09,""Belo Horizonte"",0"
"2020-08-09,""Belem"",88"
"2020-08-09,""Brasilia"",26"
"2020-08-09,""Curitiba"",64"
"2020-08-09,""Cuiaba"",311"
"2020-08-09,""Fortaleza"",17"
"2020-08-09,""Goiania"",0"
"2020-08-09,""Joao Pessoa"",50"
"2020-08-09,""Maceio"",118"
"2020-08-09,""Manaus"",312"
"2020-08-09,""Natal"",59"
"2020-08-09,""Porto Alegre"",18"
"2020-08-09,""Recife"",144"
"2020-08-09,""Salvador"",263"
"2020-08-09,""Sao Luis"",1"
"2020-08-09,""Sao Paulo"",587"
"2020-08-09,""Teresina"",26"
"2020-08-09,""Vitoria"",60"
"2020-08-10,""Belo Horizonte"",981"
"2020-08-10,""Belem"",191"
"2020-08-10,""Brasilia"",3"
"2020-08-10,""Curitiba"",320"
"2020-08-10,""Cuiaba"",277"
"2020-08-10,""Fortaleza"",142"
"2020-08-10,""Goiania"",49"
"2020-08-10,""Joao Pessoa"",83"
"2020-08-10,""Maceio"",31"
"2020-08-10,""Manaus"",58"
"2020-08-10,""Natal"",1259"
"2020-08-10,""Porto Alegre"",-1"
"2020-08-10,""Recife"",42"
"2020-08-10,""Salvador"",105"
"2020-08-10,""Sao Luis"",0"
"2020-08-10,""Sao Paulo"",235"
"2020-08-10,""Teresina"",243"
"2020-08-10,""Vitoria"",93"
"2020-08-11,""Belo Horizonte"",0"
"2020-08-11,""Belem"",202"
"2020-08-11,""Brasilia"",9"
"2020-08-11,""Curitiba"",219"
"2020-08-11,""Cuiaba"",333"
"2020-08-11,""Fortaleza"",289"
"2020-08-11,""Goiania"",58"
"2020-08-11,""Joao Pessoa"",286"
"2020-08-11,""Maceio"",120"
"2020-08-11,""Manaus"",358"
"2020-08-11,""Natal"",-906"
"2020-08-11,""Porto Alegre"",204"
"2020-08-11,""Recife"",134"
"2020-08-11,""Salvador"",1188"
"2020-08-11,""Sao Luis"",0"
"2020-08-11,""Sao Paulo"",2915"
"2020-08-11,""Teresina"",457"
"2020-08-11,""Vitoria"",126"
"2020-08-12,""Belo Horizonte"",1344"
"2020-08-12,""Belem"",125"
"2020-08-12,""Brasilia"",4"
"2020-08-12,""Curitiba"",306"
"2020-08-12,""Cuiaba"",462"
"2020-08-12,""Fortaleza"",221"
"2020-08-12,""Goiania"",16"
"2020-08-12,""Joao Pessoa"",406"
"2020-08-12,""Maceio"",100"
"2020-08-12,""Manaus"",352"
"2020-08-12,""Natal"",127"
"2020-08-12,""Porto Alegre"",124"
"2020-08-12,""Recife"",254"
"2020-08-12,""Salvador"",1028"
"2020-08-12,""Sao Luis"",0"
"2020-08-12,""Sao Paulo"",6896"
"2020-08-12,""Teresina"",413"
"2020-08-12,""Vitoria"",98"
"2020-08-13,""Belo Horizonte"",446"
"2020-08-13,""Belem"",167"
"2020-08-13,""Brasilia"",3"
"2020-08-13,""Curitiba"",249"
"2020-08-13,""Cuiaba"",428"
"2020-08-13,""Fortaleza"",215"
"2020-08-13,""Goiania"",8"
"2020-08-13,""Joao Pessoa"",259"
"2020-08-13,""Maceio"",101"
"2020-08-13,""Manaus"",397"
"2020-08-13,""Natal"",89"
"2020-08-13,""Porto Alegre"",115"
"2020-08-13,""Recife"",192"
"2020-08-13,""Salvador"",1099"
"2020-08-13,""Sao Luis"",0"
"2020-08-13,""Sao Paulo"",7063"
"2020-08-13,""Teresina"",289"
"2020-08-13,""Vitoria"",107"
"2020-08-14,""Belo Horizonte"",599"
"2020-08-14,""Belem"",107"
"2020-08-14,""Brasilia"",19"
"2020-08-14,""Curitiba"",212"
"2020-08-14,""Cuiaba"",489"
"2020-08-14,""Fortaleza"",127"
"2020-08-14,""Goiania"",41"
"2020-08-14,""Joao Pessoa"",219"
"2020-08-14,""Maceio"",141"
"2020-08-14,""Manaus"",293"
"2020-08-14,""Natal"",60"
"2020-08-14,""Porto Alegre"",116"
"2020-08-14,""Recife"",255"
"2020-08-14,""Salvador"",1020"
"2020-08-14,""Sao Luis"",2"
"2020-08-14,""Sao Paulo"",2784"
"2020-08-14,""Teresina"",451"
"2020-08-14,""Vitoria"",92"
"2020-08-15,""Belo Horizonte"",0"
"2020-08-15,""Belem"",163"
"2020-08-15,""Brasilia"",1"
"2020-08-15,""Curitiba"",11"
"2020-08-15,""Cuiaba"",464"
"2020-08-15,""Fortaleza"",44"
"2020-08-15,""Goiania"",3"
"2020-08-15,""Joao Pessoa"",159"
"2020-08-15,""Maceio"",316"
"2020-08-15,""Manaus"",7"
"2020-08-15,""Natal"",0"
"2020-08-15,""Porto Alegre"",163"
"2020-08-15,""Recife"",272"
"2020-08-15,""Salvador"",924"
"2020-08-15,""Sao Luis"",0"
"2020-08-15,""Sao Paulo"",1532"
"2020-08-15,""Teresina"",103"
"2020-08-15,""Vitoria"",76"
"2020-08-16,""Belo Horizonte"",0"
"2020-08-16,""Belem"",65"
"2020-08-16,""Brasilia"",0"
"2020-08-16,""Curitiba"",161"
"2020-08-16,""Cuiaba"",212"
"2020-08-16,""Fortaleza"",21"
"2020-08-16,""Goiania"",0"
"2020-08-16,""Joao Pessoa"",255"
"2020-08-16,""Maceio"",65"
"2020-08-16,""Manaus"",376"
"2020-08-16,""Natal"",42"
"2020-08-16,""Porto Alegre"",30"
"2020-08-16,""Recife"",184"
"2020-08-16,""Salvador"",136"
"2020-08-16,""Sao Luis"",4"
"2020-08-16,""Sao Paulo"",347"
"2020-08-16,""Teresina"",31"
"2020-08-16,""Vitoria"",56"
"2020-08-17,""Belo Horizonte"",977"
"2020-08-17,""Belem"",147"
"2020-08-17,""Brasilia"",6"
"2020-08-17,""Curitiba"",229"
"2020-08-17,""Cuiaba"",75"
"2020-08-17,""Fortaleza"",48"
"2020-08-17,""Goiania"",40"
"2020-08-17,""Joao Pessoa"",1"
"2020-08-17,""Maceio"",77"
"2020-08-17,""Manaus"",143"
"2020-08-17,""Natal"",93"
"2020-08-17,""Porto Alegre"",57"
"2020-08-17,""Recife"",57"
"2020-08-17,""Salvador"",123"
"2020-08-17,""Sao Luis"",2"
"2020-08-17,""Sao Paulo"",297"
"2020-08-17,""Teresina"",299"
"2020-08-17,""Vitoria"",92"
"2020-08-18,""Belo Horizonte"",187"
"2020-08-18,""Belem"",0"
"2020-08-18,""Brasilia"",93"
"2020-08-18,""Curitiba"",193"
"2020-08-18,""Cuiaba"",223"
"2020-08-18,""Fortaleza"",146"
"2020-08-18,""Goiania"",49"
"2020-08-18,""Joao Pessoa"",318"
"2020-08-18,""Maceio"",114"
"2020-08-18,""Manaus"",203"
"2020-08-18,""Natal"",111"
"2020-08-18,""Porto Alegre"",150"
"2020-08-18,""Recife"",142"
"2020-08-18,""Salvador"",938"
"2020-08-18,""Sao Luis"",3"
"2020-08-18,""Sao Paulo"",1771"
"2020-08-18,""Teresina"",409"
"2020-08-18,""Vitoria"",68"
"2020-08-19,""Belo Horizonte"",624"
"2020-08-19,""Belem"",273"
"2020-08-19,""Brasilia"",22"
"2020-08-19,""Curitiba"",61"
"2020-08-19,""Cuiaba"",463"
"2020-08-19,""Fortaleza"",137"
"2020-08-19,""Goiania"",27"
"2020-08-19,""Joao Pessoa"",138"
"2020-08-19,""Maceio"",61"
"2020-08-19,""Manaus"",284"
"2020-08-19,""Natal"",113"
"2020-08-19,""Porto Alegre"",264"
"2020-08-19,""Recife"",190"
"2020-08-19,""Salvador"",1012"
"2020-08-19,""Sao Luis"",0"
"2020-08-19,""Sao Paulo"",2181"
"2020-08-19,""Teresina"",412"
"2020-08-19,""Vitoria"",95"
"2020-08-20,""Belo Horizonte"",417"
"2020-08-20,""Belem"",0"
"2020-08-20,""Brasilia"",7"
"2020-08-20,""Curitiba"",284"
"2020-08-20,""Cuiaba"",487"
"2020-08-20,""Fortaleza"",163"
"2020-08-20,""Goiania"",11"
"2020-08-20,""Joao Pessoa"",246"
"2020-08-20,""Maceio"",99"
"2020-08-20,""Manaus"",316"
"2020-08-20,""Natal"",28"
"2020-08-20,""Porto Alegre"",38"
"2020-08-20,""Recife"",149"
"2020-08-20,""Salvador"",1007"
"2020-08-20,""Sao Luis"",0"
"2020-08-20,""Sao Paulo"",1649"
"2020-08-20,""Teresina"",224"
"2020-08-20,""Vitoria"",70"
"2020-08-21,""Belo Horizonte"",615"
"2020-08-21,""Belem"",469"
"2020-08-21,""Brasilia"",0"
"2020-08-21,""Curitiba"",177"
"2020-08-21,""Cuiaba"",216"
"2020-08-21,""Fortaleza"",74"
"2020-08-21,""Goiania"",53"
"2020-08-21,""Joao Pessoa"",290"
"2020-08-21,""Maceio"",41"
"2020-08-21,""Manaus"",94"
"2020-08-21,""Natal"",69"
"2020-08-21,""Porto Alegre"",65"
"2020-08-21,""Recife"",236"
"2020-08-21,""Salvador"",179"
"2020-08-21,""Sao Luis"",1"
"2020-08-21,""Sao Paulo"",825"
"2020-08-21,""Teresina"",186"
"2020-08-21,""Vitoria"",39"
"2020-08-22,""Belo Horizonte"",0"
"2020-08-22,""Belem"",129"
"2020-08-22,""Brasilia"",15"
"2020-08-22,""Curitiba"",281"
"2020-08-22,""Cuiaba"",408"
"2020-08-22,""Fortaleza"",60"
"2020-08-22,""Goiania"",13"
"2020-08-22,""Joao Pessoa"",179"
"2020-08-22,""Maceio"",84"
"2020-08-22,""Manaus"",313"
"2020-08-22,""Natal"",0"
"2020-08-22,""Porto Alegre"",322"
"2020-08-22,""Recife"",102"
"2020-08-22,""Salvador"",965"
"2020-08-22,""Sao Luis"",3"
"2020-08-22,""Sao Paulo"",3903"
"2020-08-22,""Teresina"",47"
"2020-08-22,""Vitoria"",187"
"2020-08-23,""Belo Horizonte"",0"
"2020-08-23,""Belem"",63"
"2020-08-23,""Brasilia"",14"
"2020-08-23,""Curitiba"",48"
"2020-08-23,""Cuiaba"",205"
"2020-08-23,""Fortaleza"",62"
"2020-08-23,""Goiania"",0"
"2020-08-23,""Joao Pessoa"",23"
"2020-08-23,""Maceio"",221"
"2020-08-23,""Manaus"",66"
"2020-08-23,""Natal"",31"
"2020-08-23,""Porto Alegre"",17"
"2020-08-23,""Recife"",200"
"2020-08-23,""Salvador"",96"
"2020-08-23,""Sao Luis"",0"
"2020-08-23,""Sao Paulo"",911"
"2020-08-23,""Teresina"",44"
"2020-08-23,""Vitoria"",39"
"2020-08-24,""Belo Horizonte"",176"
"2020-08-24,""Belem"",218"
"2020-08-24,""Brasilia"",-1"
"2020-08-24,""Curitiba"",265"
"2020-08-24,""Cuiaba"",36"
"2020-08-24,""Fortaleza"",247"
"2020-08-24,""Goiania"",73"
"2020-08-24,""Joao Pessoa"",28"
"2020-08-24,""Maceio"",27"
"2020-08-24,""Manaus"",20"
"2020-08-24,""Natal"",173"
"2020-08-24,""Porto Alegre"",16"
"2020-08-24,""Recife"",51"
"2020-08-24,""Salvador"",22"
"2020-08-24,""Sao Luis"",1"
"2020-08-24,""Sao Paulo"",327"
"2020-08-24,""Teresina"",226"
"2020-08-24,""Vitoria"",37"
"2020-08-25,""Belo Horizonte"",980"
"2020-08-25,""Belem"",191"
"2020-08-25,""Brasilia"",2"
"2020-08-25,""Curitiba"",467"
"2020-08-25,""Cuiaba"",436"
"2020-08-25,""Fortaleza"",145"
"2020-08-25,""Goiania"",76"
"2020-08-25,""Joao Pessoa"",290"
"2020-08-25,""Maceio"",71"
"2020-08-25,""Manaus"",343"
"2020-08-25,""Natal"",49"
"2020-08-25,""Porto Alegre"",102"
"2020-08-25,""Recife"",102"
"2020-08-25,""Salvador"",892"
"2020-08-25,""Sao Luis"",0"
"2020-08-25,""Sao Paulo"",2441"
"2020-08-25,""Teresina"",367"
"2020-08-25,""Vitoria"",58"
"2020-08-26,""Belo Horizonte"",379"
"2020-08-26,""Belem"",200"
"2020-08-26,""Brasilia"",4"
"2020-08-26,""Curitiba"",265"
"2020-08-26,""Cuiaba"",427"
"2020-08-26,""Fortaleza"",301"
"2020-08-26,""Goiania"",34"
"2020-08-26,""Joao Pessoa"",242"
"2020-08-26,""Maceio"",80"
"2020-08-26,""Manaus"",339"
"2020-08-26,""Natal"",129"
"2020-08-26,""Porto Alegre"",133"
"2020-08-26,""Recife"",181"
"2020-08-26,""Salvador"",938"
"2020-08-26,""Sao Luis"",0"
"2020-08-26,""Sao Paulo"",1892"
"2020-08-26,""Teresina"",363"
"2020-08-26,""Vitoria"",65"
"2020-08-27,""Belo Horizonte"",463"
"2020-08-27,""Belem"",177"
"2020-08-27,""Brasilia"",3"
"2020-08-27,""Curitiba"",276"
"2020-08-27,""Cuiaba"",333"
"2020-08-27,""Fortaleza"",110"
"2020-08-27,""Goiania"",79"
"2020-08-27,""Joao Pessoa"",178"
"2020-08-27,""Maceio"",48"
"2020-08-27,""Manaus"",221"
"2020-08-27,""Natal"",0"
"2020-08-27,""Porto Alegre"",0"
"2020-08-27,""Recife"",151"
"2020-08-27,""Salvador"",719"
"2020-08-27,""Sao Luis"",4"
"2020-08-27,""Sao Paulo"",2083"
"2020-08-27,""Teresina"",344"
"2020-08-27,""Vitoria"",66"
"2020-08-28,""Belo Horizonte"",418"
"2020-08-28,""Belem"",202"
"2020-08-28,""Brasilia"",8"
"2020-08-28,""Curitiba"",294"
"2020-08-28,""Cuiaba"",429"
"2020-08-28,""Fortaleza"",162"
"2020-08-28,""Goiania"",74"
"2020-08-28,""Joao Pessoa"",108"
"2020-08-28,""Maceio"",54"
"2020-08-28,""Manaus"",332"
"2020-08-28,""Natal"",119"
"2020-08-28,""Porto Alegre"",355"
"2020-08-28,""Recife"",168"
"2020-08-28,""Salvador"",592"
"2020-08-28,""Sao Luis"",0"
"2020-08-28,""Sao Paulo"",2365"
"2020-08-28,""Teresina"",320"
"2020-08-28,""Vitoria"",48"
"2020-08-29,""Belo Horizonte"",0"
"2020-08-29,""Belem"",439"
"2020-08-29,""Brasilia"",0"
"2020-08-29,""Curitiba"",198"
"2020-08-29,""Cuiaba"",562"
"2020-08-29,""Fortaleza"",50"
"2020-08-29,""Goiania"",-1"
"2020-08-29,""Joao Pessoa"",196"
"2020-08-29,""Maceio"",57"
"2020-08-29,""Manaus"",252"
"2020-08-29,""Natal"",0"
"2020-08-29,""Porto Alegre"",847"
"2020-08-29,""Recife"",252"
"2020-08-29,""Salvador"",801"
"2020-08-29,""Sao Luis"",1"
"2020-08-29,""Sao Paulo"",0"
"2020-08-29,""Teresina"",26"
"2020-08-29,""Vitoria"",75"
"2020-08-30,""Belo Horizonte"",0"
"2020-08-30,""Belem"",157"
"2020-08-30,""Brasilia"",4"
"2020-08-30,""Curitiba"",165"
"2020-08-30,""Cuiaba"",252"
"2020-08-30,""Fortaleza"",58"
"2020-08-30,""Goiania"",3"
"2020-08-30,""Joao Pessoa"",15"
"2020-08-30,""Maceio"",16"
"2020-08-30,""Manaus"",52"
"2020-08-30,""Natal"",31"
"2020-08-30,""Porto Alegre"",5"
"2020-08-30,""Recife"",128"
"2020-08-30,""Salvador"",115"
"2020-08-30,""Sao Luis"",4"
"2020-08-30,""Sao Paulo"",1267"
"2020-08-30,""Teresina"",45"
"2020-08-30,""Vitoria"",-4"
"2020-08-31,""Belo Horizonte"",823"
"2020-08-31,""Belem"",140"
"2020-08-31,""Brasilia"",0"
"2020-08-31,""Curitiba"",151"
"2020-08-31,""Cuiaba"",70"
"2020-08-31,""Fortaleza"",67"
"2020-08-31,""Goiania"",50"
"2020-08-31,""Joao Pessoa"",37"
"2020-08-31,""Maceio"",41"
"2020-08-31,""Manaus"",48"
"2020-08-31,""Natal"",73"
"2020-08-31,""Porto Alegre"",608"
"2020-08-31,""Recife"",85"
"2020-08-31,""Salvador"",52"
"2020-08-31,""Sao Luis"",1"
"2020-08-31,""Sao Paulo"",171"
"2020-08-31,""Teresina"",128"
"2020-08-31,""Vitoria"",24"
"2020-09-01,""Belo Horizonte"",113"
"2020-09-01,""Belem"",274"
"2020-09-01,""Brasilia"",2"
"2020-09-01,""Curitiba"",229"
"2020-09-01,""Cuiaba"",359"
"2020-09-01,""Fortaleza"",176"
"2020-09-01,""Goiania"",23"
"2020-09-01,""Joao Pessoa"",50"
"2020-09-01,""Maceio"",91"
"2020-09-01,""Manaus"",244"
"2020-09-01,""Natal"",115"
"2020-09-01,""Porto Alegre"",51"
"2020-09-01,""Recife"",-712"
"2020-09-01,""Salvador"",447"
"2020-09-01,""Sao Luis"",1"
"2020-09-01,""Sao Paulo"",3042"
"2020-09-01,""Teresina"",303"
"2020-09-01,""Vitoria"",52"
"2020-09-02,""Belo Horizonte"",464"
"2020-09-02,""Belem"",293"
"2020-09-02,""Brasilia"",0"
"2020-09-02,""Curitiba"",328"
"2020-09-02,""Cuiaba"",470"
"2020-09-02,""Fortaleza"",155"
"2020-09-02,""Goiania"",73"
"2020-09-02,""Joao Pessoa"",154"
"2020-09-02,""Maceio"",83"
"2020-09-02,""Manaus"",443"
"2020-09-02,""Natal"",116"
"2020-09-02,""Porto Alegre"",572"
"2020-09-02,""Recife"",158"
"2020-09-02,""Salvador"",617"
"2020-09-02,""Sao Luis"",0"
"2020-09-02,""Sao Paulo"",1579"
"2020-09-02,""Teresina"",238"
"2020-09-02,""Vitoria"",51"
"2020-09-03,""Belo Horizonte"",409"
"2020-09-03,""Belem"",288"
"2020-09-03,""Brasilia"",14"
"2020-09-03,""Curitiba"",192"
"2020-09-03,""Cuiaba"",525"
"2020-09-03,""Fortaleza"",185"
"2020-09-03,""Goiania"",6"
"2020-09-03,""Joao Pessoa"",180"
"2020-09-03,""Maceio"",44"
"2020-09-03,""Manaus"",274"
"2020-09-03,""Natal"",131"
"2020-09-03,""Porto Alegre"",493"
"2020-09-03,""Recife"",148"
"2020-09-03,""Salvador"",818"
"2020-09-03,""Sao Luis"",0"
"2020-09-03,""Sao Paulo"",2496"
"2020-09-03,""Teresina"",255"
"2020-09-03,""Vitoria"",77"
"2020-09-04,""Belo Horizonte"",0"
"2020-09-04,""Belem"",364"
"2020-09-04,""Brasilia"",7"
"2020-09-04,""Curitiba"",357"
"2020-09-04,""Cuiaba"",400"
"2020-09-04,""Fortaleza"",136"
"2020-09-04,""Goiania"",58"
"2020-09-04,""Joao Pessoa"",206"
"2020-09-04,""Maceio"",46"
"2020-09-04,""Manaus"",265"
"2020-09-04,""Natal"",64"
"2020-09-04,""Porto Alegre"",333"
"2020-09-04,""Recife"",139"
"2020-09-04,""Salvador"",407"
"2020-09-04,""Sao Luis"",0"
"2020-09-04,""Sao Paulo"",1166"
"2020-09-04,""Teresina"",398"
"2020-09-04,""Vitoria"",71"
"2020-09-05,""Belo Horizonte"",0"
"2020-09-05,""Belem"",209"
"2020-09-05,""Brasilia"",3"
"2020-09-05,""Curitiba"",0"
"2020-09-05,""Cuiaba"",414"
"2020-09-05,""Fortaleza"",46"
"2020-09-05,""Goiania"",11"
"2020-09-05,""Joao Pessoa"",67"
"2020-09-05,""Maceio"",45"
"2020-09-05,""Manaus"",271"
"2020-09-05,""Natal"",0"
"2020-09-05,""Porto Alegre"",3680"
"2020-09-05,""Recife"",-31"
"2020-09-05,""Salvador"",370"
"2020-09-05,""Sao Luis"",0"
"2020-09-05,""Sao Paulo"",1245"
"2020-09-05,""Teresina"",212"
"2020-09-05,""Vitoria"",61"
"2020-09-06,""Belo Horizonte"",0"
"2020-09-06,""Belem"",151"
"2020-09-06,""Brasilia"",0"
"2020-09-06,""Curitiba"",206"
"2020-09-06,""Cuiaba"",334"
"2020-09-06,""Fortaleza"",13"
"2020-09-06,""Goiania"",1"
"2020-09-06,""Joao Pessoa"",15"
"2020-09-06,""Maceio"",3"
"2020-09-06,""Manaus"",38"
"2020-09-06,""Natal"",-19"
"2020-09-06,""Porto Alegre"",23"
"2020-09-06,""Recife"",0"
"2020-09-06,""Salvador"",12"
"2020-09-06,""Sao Luis"",0"
"2020-09-06,""Sao Paulo"",290"
"2020-09-06,""Teresina"",152"
"2020-09-06,""Vitoria"",0"
"2020-09-07,""Belo Horizonte"",1249"
"2020-09-07,""Belem"",73"
"2020-09-07,""Brasilia"",2"
"2020-09-07,""Curitiba"",80"
"2020-09-07,""Cuiaba"",194"
"2020-09-07,""Fortaleza"",22"
"2020-09-07,""Goiania"",-2"
"2020-09-07,""Joao Pessoa"",8"
"2020-09-07,""Maceio"",34"
"2020-09-07,""Manaus"",22"
"2020-09-07,""Natal"",5"
"2020-09-07,""Porto Alegre"",5"
"2020-09-07,""Recife"",70"
"2020-09-07,""Salvador"",83"
"2020-09-07,""Sao Luis"",0"
"2020-09-07,""Sao Paulo"",0"
"2020-09-07,""Teresina"",107"
"2020-09-07,""Vitoria"",38"
"2020-09-08,""Belo Horizonte"",0"
"2020-09-08,""Belem"",126"
"2020-09-08,""Brasilia"",2"
"2020-09-08,""Curitiba"",208"
"2020-09-08,""Cuiaba"",125"
"2020-09-08,""Fortaleza"",32"
"2020-09-08,""Goiania"",60"
"2020-09-08,""Joao Pessoa"",18"
"2020-09-08,""Maceio"",35"
"2020-09-08,""Manaus"",65"
"2020-09-08,""Natal"",52"
"2020-09-08,""Porto Alegre"",21"
"2020-09-08,""Recife"",33"
"2020-09-08,""Salvador"",46"
"2020-09-08,""Sao Luis"",0"
"2020-09-08,""Sao Paulo"",580"
"2020-09-08,""Teresina"",291"
"2020-09-08,""Vitoria"",53"
"2020-09-09,""Belo Horizonte"",204"
"2020-09-09,""Belem"",230"
"2020-09-09,""Brasilia"",0"
"2020-09-09,""Curitiba"",176"
"2020-09-09,""Cuiaba"",175"
"2020-09-09,""Fortaleza"",117"
"2020-09-09,""Goiania"",86"
"2020-09-09,""Joao Pessoa"",140"
"2020-09-09,""Maceio"",35"
"2020-09-09,""Manaus"",330"
"2020-09-09,""Natal"",60"
"2020-09-09,""Porto Alegre"",65"
"2020-09-09,""Recife"",143"
"2020-09-09,""Salvador"",507"
"2020-09-09,""Sao Luis"",0"
"2020-09-09,""Sao Paulo"",1653"
"2020-09-09,""Teresina"",430"
"2020-09-09,""Vitoria"",69"
"2020-09-10,""Belo Horizonte"",368"
"2020-09-10,""Belem"",391"
"2020-09-10,""Brasilia"",2"
"2020-09-10,""Curitiba"",280"
"2020-09-10,""Cuiaba"",368"
"2020-09-10,""Fortaleza"",69"
"2020-09-10,""Goiania"",67"
"2020-09-10,""Joao Pessoa"",129"
"2020-09-10,""Maceio"",45"
"2020-09-10,""Manaus"",311"
"2020-09-10,""Natal"",57"
"2020-09-10,""Porto Alegre"",1083"
"2020-09-10,""Recife"",213"
"2020-09-10,""Salvador"",503"
"2020-09-10,""Sao Luis"",0"
"2020-09-10,""Sao Paulo"",1505"
"2020-09-10,""Teresina"",297"
"2020-09-10,""Vitoria"",38"
"2020-09-11,""Belo Horizonte"",497"
"2020-09-11,""Belem"",155"
"2020-09-11,""Brasilia"",2"
"2020-09-11,""Curitiba"",268"
"2020-09-11,""Cuiaba"",381"
"2020-09-11,""Fortaleza"",92"
"2020-09-11,""Goiania"",50"
"2020-09-11,""Joao Pessoa"",109"
"2020-09-11,""Maceio"",50"
"2020-09-11,""Manaus"",312"
"2020-09-11,""Natal"",46"
"2020-09-11,""Porto Alegre"",149"
"2020-09-11,""Recife"",217"
"2020-09-11,""Salvador"",452"
"2020-09-11,""Sao Luis"",0"
"2020-09-11,""Sao Paulo"",1352"
"2020-09-11,""Teresina"",262"
"2020-09-11,""Vitoria"",55"
"2020-09-12,""Belo Horizonte"",0"
"2020-09-12,""Belem"",193"
"2020-09-12,""Brasilia"",1"
"2020-09-12,""Curitiba"",162"
"2020-09-12,""Cuiaba"",581"
"2020-09-12,""Fortaleza"",44"
"2020-09-12,""Goiania"",7"
"2020-09-12,""Joao Pessoa"",159"
"2020-09-12,""Maceio"",377"
"2020-09-12,""Manaus"",306"
"2020-09-12,""Natal"",0"
"2020-09-12,""Porto Alegre"",429"
"2020-09-12,""Recife"",136"
"2020-09-12,""Salvador"",397"
"2020-09-12,""Sao Luis"",0"
"2020-09-12,""Sao Paulo"",1316"
"2020-09-12,""Teresina"",94"
"2020-09-12,""Vitoria"",71"
"2020-09-13,""Belo Horizonte"",0"
"2020-09-13,""Belem"",6"
"2020-09-13,""Brasilia"",4"
"2020-09-13,""Curitiba"",69"
"2020-09-13,""Cuiaba"",204"
"2020-09-13,""Fortaleza"",39"
"2020-09-13,""Goiania"",1"
"2020-09-13,""Joao Pessoa"",179"
"2020-09-13,""Maceio"",29"
"2020-09-13,""Manaus"",69"
"2020-09-13,""Natal"",44"
"2020-09-13,""Porto Alegre"",334"
"2020-09-13,""Recife"",140"
"2020-09-13,""Salvador"",40"
"2020-09-13,""Sao Luis"",0"
"2020-09-13,""Sao Paulo"",294"
"2020-09-13,""Teresina"",50"
"2020-09-13,""Vitoria"",14"
"2020-09-14,""Belo Horizonte"",754"
"2020-09-14,""Belem"",244"
"2020-09-14,""Brasilia"",0"
"2020-09-14,""Curitiba"",190"
"2020-09-14,""Cuiaba"",68"
"2020-09-14,""Fortaleza"",23"
"2020-09-14,""Goiania"",74"
"2020-09-14,""Joao Pessoa"",15"
"2020-09-14,""Maceio"",30"
"2020-09-14,""Manaus"",65"
"2020-09-14,""Natal"",59"
"2020-09-14,""Porto Alegre"",738"
"2020-09-14,""Recife"",100"
"2020-09-14,""Salvador"",1"
"2020-09-14,""Sao Luis"",1"
"2020-09-14,""Sao Paulo"",273"
"2020-09-14,""Teresina"",303"
"2020-09-14,""Vitoria"",57"
"2020-09-15,""Belo Horizonte"",199"
"2020-09-15,""Belem"",196"
"2020-09-15,""Brasilia"",1"
"2020-09-15,""Curitiba"",202"
"2020-09-15,""Cuiaba"",169"
"2020-09-15,""Fortaleza"",94"
"2020-09-15,""Goiania"",58"
"2020-09-15,""Joao Pessoa"",171"
"2020-09-15,""Maceio"",50"
"2020-09-15,""Manaus"",448"
"2020-09-15,""Natal"",85"
"2020-09-15,""Porto Alegre"",282"
"2020-09-15,""Recife"",106"
"2020-09-15,""Salvador"",411"
"2020-09-15,""Sao Luis"",0"
"2020-09-15,""Sao Paulo"",1501"
"2020-09-15,""Teresina"",307"
"2020-09-15,""Vitoria"",39"
"2020-09-16,""Belo Horizonte"",365"
"2020-09-16,""Belem"",182"
"2020-09-16,""Brasilia"",0"
"2020-09-16,""Curitiba"",271"
"2020-09-16,""Cuiaba"",478"
"2020-09-16,""Fortaleza"",106"
"2020-09-16,""Goiania"",77"
"2020-09-16,""Joao Pessoa"",127"
"2020-09-16,""Maceio"",47"
"2020-09-16,""Manaus"",327"
"2020-09-16,""Natal"",96"
"2020-09-16,""Porto Alegre"",248"
"2020-09-16,""Recife"",133"
"2020-09-16,""Salvador"",466"
"2020-09-16,""Sao Luis"",0"
"2020-09-16,""Sao Paulo"",1442"
"2020-09-16,""Teresina"",259"
"2020-09-16,""Vitoria"",97"
"2020-09-17,""Belo Horizonte"",0"
"2020-09-17,""Belem"",94"
"2020-09-17,""Brasilia"",0"
"2020-09-17,""Curitiba"",276"
"2020-09-17,""Cuiaba"",533"
"2020-09-17,""Fortaleza"",106"
"2020-09-17,""Goiania"",117"
"2020-09-17,""Joao Pessoa"",153"
"2020-09-17,""Maceio"",16"
"2020-09-17,""Manaus"",368"
"2020-09-17,""Natal"",65"
"2020-09-17,""Porto Alegre"",639"
"2020-09-17,""Recife"",111"
"2020-09-17,""Salvador"",399"
"2020-09-17,""Sao Luis"",0"
"2020-09-17,""Sao Paulo"",1510"
"2020-09-17,""Teresina"",332"
