"regionname","date","cases"
"Victoria",2022-05-24,1841871
"Western Australia",2022-05-24,684326
"Australian Capital Territory",2022-05-25,128440
"New South Wales",2022-05-25,2545751
"Northern Territory",2022-05-25,70784
"Queensland",2022-05-25,1159860
"South Australia",2022-05-25,502166
"Tasmania",2022-05-25,160620
"Victoria",2022-05-25,1854158
"Western Australia",2022-05-25,695963
"Australian Capital Territory",2022-05-26,129263
"New South Wales",2022-05-26,2554405
"Northern Territory",2022-05-26,71036
"Queensland",2022-05-26,1164781
"South Australia",2022-05-26,505292
"Tasmania",2022-05-26,161419
"Victoria",2022-05-26,1865386
"Western Australia",2022-05-26,705723
"Australian Capital Territory",2022-05-27,130085
"New South Wales",2022-05-27,2561865
"Northern Territory",2022-05-27,71223
"Queensland",2022-05-27,1168925
"South Australia",2022-05-27,507966
"Tasmania",2022-05-27,162155
"Victoria",2022-05-27,1873485
"Western Australia",2022-05-27,714222
"Australian Capital Territory",2022-05-28,130664
"New South Wales",2022-05-28,2568373
"Northern Territory",2022-05-28,71398
"Queensland",2022-05-28,1171832
"South Australia",2022-05-28,510239
"Tasmania",2022-05-28,162891
"Victoria",2022-05-28,1880296
"Western Australia",2022-05-28,721110
"Australian Capital Territory",2022-05-29,130664
"New South Wales",2022-05-29,2574203
"Northern Territory",2022-05-29,71599
"Queensland",2022-05-29,1174627
"South Australia",2022-05-29,512623
"Tasmania",2022-05-29,163357
"Victoria",2022-05-29,1887933
"Western Australia",2022-05-29,727713
"Australian Capital Territory",2022-05-30,131938
"New South Wales",2022-05-30,2581518
"Northern Territory",2022-05-30,71867
"Queensland",2022-05-30,1178966
"South Australia",2022-05-30,515349
"Tasmania",2022-05-30,164179
"Victoria",2022-05-30,1897044
"Western Australia",2022-05-30,735834
"Australian Capital Territory",2022-05-31,132735
"New South Wales",2022-05-31,2589877
"Northern Territory",2022-05-31,72098
"Queensland",2022-05-31,1183268
"South Australia",2022-05-31,518852
"Tasmania",2022-05-31,164972
"Victoria",2022-05-31,1906427
"Western Australia",2022-05-31,744179
"Australian Capital Territory",2022-06-01,133582
"New South Wales",2022-06-01,2597439
"Northern Territory",2022-06-01,72311
"Queensland",2022-06-01,1187437
"South Australia",2022-06-01,521160
"Tasmania",2022-06-01,165732
"Victoria",2022-06-01,1916071
"Western Australia",2022-06-01,752392
"Australian Capital Territory",2022-06-02,134286
"New South Wales",2022-06-02,2604827
"Northern Territory",2022-06-02,72489
"Queensland",2022-06-02,1191227
"South Australia",2022-06-02,523875
"Tasmania",2022-06-02,166454
"Victoria",2022-06-02,1925428
"Western Australia",2022-06-02,759435
"Australian Capital Territory",2022-06-03,134286
"New South Wales",2022-06-03,2611404
"Northern Territory",2022-06-03,72679
"Queensland",2022-06-03,1194650
"South Australia",2022-06-03,526470
"Tasmania",2022-06-03,167022
"Victoria",2022-06-03,1933386
"Western Australia",2022-06-03,765645
"Australian Capital Territory",2022-06-04,134286
"New South Wales",2022-06-04,2616540
"Northern Territory",2022-06-04,72804
"Queensland",2022-06-04,1197366
"South Australia",2022-06-04,526470
"Tasmania",2022-06-04,167551
"Victoria",2022-06-04,1939687
"Western Australia",2022-06-04,770965
"Australian Capital Territory",2022-06-05,134286
"New South Wales",2022-06-05,2620999
"Northern Territory",2022-06-05,72804
"Queensland",2022-06-05,1199629
"South Australia",2022-06-05,531052
"Tasmania",2022-06-05,168008
"Victoria",2022-06-05,1946403
"Western Australia",2022-06-05,775741
"Australian Capital Territory",2022-06-06,136860
"New South Wales",2022-06-06,2627377
"Northern Territory",2022-06-06,73169
"Queensland",2022-06-06,1203921
"South Australia",2022-06-06,533867
"Tasmania",2022-06-06,168769
"Victoria",2022-06-06,1950966
"Western Australia",2022-06-06,781496
"Australian Capital Territory",2022-06-07,137664
"New South Wales",2022-06-07,2635180
"Northern Territory",2022-06-07,73417
"Queensland",2022-06-07,1208173
"South Australia",2022-06-07,536889
"Tasmania",2022-06-07,169432
"Victoria",2022-06-07,1959697
"Western Australia",2022-06-07,789196
"Australian Capital Territory",2022-06-08,138407
"New South Wales",2022-06-08,2643350
"Northern Territory",2022-06-08,73665
"Queensland",2022-06-08,1212019
"South Australia",2022-06-08,539750
"Tasmania",2022-06-08,170052
"Victoria",2022-06-08,1967797
"Western Australia",2022-06-08,797041
"Australian Capital Territory",2022-06-09,138919
"New South Wales",2022-06-09,2650858
"Northern Territory",2022-06-09,73665
"Queensland",2022-06-09,1215790
"South Australia",2022-06-09,542157
"Tasmania",2022-06-09,170733
"Victoria",2022-06-09,1975358
"Western Australia",2022-06-09,804149
"Australian Capital Territory",2022-06-10,139894
"New South Wales",2022-06-10,2657087
"Northern Territory",2022-06-10,74046
"Queensland",2022-06-10,1219134
"South Australia",2022-06-10,544639
"Tasmania",2022-06-10,171322
"Victoria",2022-06-10,1981367
"Western Australia",2022-06-10,810225
"Australian Capital Territory",2022-06-11,140519
"New South Wales",2022-06-11,2662465
"Northern Territory",2022-06-11,74209
"Queensland",2022-06-11,1221501
"South Australia",2022-06-11,544639
"Tasmania",2022-06-11,171785
"Victoria",2022-06-11,1983905
"Western Australia",2022-06-11,815084
"Australian Capital Territory",2022-06-12,140519
"New South Wales",2022-06-12,2667026
"Northern Territory",2022-06-12,74317
"Queensland",2022-06-12,1224031
"South Australia",2022-06-12,548777
"Tasmania",2022-06-12,172237
"Victoria",2022-06-12,1988216
"Western Australia",2022-06-12,819864
"Australian Capital Territory",2022-06-13,141660
"New South Wales",2022-06-13,2672176
"Northern Territory",2022-06-13,74485
"Queensland",2022-06-13,1228242
"South Australia",2022-06-13,551400
"Tasmania",2022-06-13,172898
"Victoria",2022-06-13,1993750
"Western Australia",2022-06-13,826139
"Australian Capital Territory",2022-06-14,142629
"New South Wales",2022-06-14,2679407
"Northern Territory",2022-06-14,74722
"Queensland",2022-06-14,1232417
"South Australia",2022-06-14,554174
"Tasmania",2022-06-14,173756
"Victoria",2022-06-14,2002234
"Western Australia",2022-06-14,832371
"Australian Capital Territory",2022-06-15,143656
"New South Wales",2022-06-15,2688494
"Northern Territory",2022-06-15,74722
"Queensland",2022-06-15,1236839
"South Australia",2022-06-15,557199
"Tasmania",2022-06-15,174613
"Victoria",2022-06-15,2009964
"Western Australia",2022-06-15,838548
"Australian Capital Territory",2022-06-16,144597
"New South Wales",2022-06-16,2696819
"Northern Territory",2022-06-16,74982
"Queensland",2022-06-16,1241020
"South Australia",2022-06-16,559972
"Tasmania",2022-06-16,175411
"Victoria",2022-06-16,2017165
"Western Australia",2022-06-16,843834
"Australian Capital Territory",2022-06-17,145457
"New South Wales",2022-06-17,2704914
"Northern Territory",2022-06-17,75469
"Queensland",2022-06-17,1245043
"South Australia",2022-06-17,559972
"Tasmania",2022-06-17,176261
"Victoria",2022-06-17,2023704
"Western Australia",2022-06-17,847823
"Australian Capital Territory",2022-06-18,146264
"New South Wales",2022-06-18,2711234
"Northern Territory",2022-06-18,75649
"Queensland",2022-06-18,1248002
"South Australia",2022-06-18,562327
"Tasmania",2022-06-18,176857
"Victoria",2022-06-18,2029132
"Western Australia",2022-06-18,851776
"Australian Capital Territory",2022-06-19,147096
"New South Wales",2022-06-19,2717292
"Northern Territory",2022-06-19,75814
"Queensland",2022-06-19,1251031
"South Australia",2022-06-19,566507
"Tasmania",2022-06-19,177330
"Victoria",2022-06-19,2034734
"Western Australia",2022-06-19,855855
"Australian Capital Territory",2022-06-20,147942
"New South Wales",2022-06-20,2725064
"Northern Territory",2022-06-20,76039
"Queensland",2022-06-20,1255837
"South Australia",2022-06-20,568884
"Tasmania",2022-06-20,178317
"Victoria",2022-06-20,2042109
"Western Australia",2022-06-20,860723
"Australian Capital Territory",2022-06-21,148996
"New South Wales",2022-06-21,2734519
"Northern Territory",2022-06-21,76283
"Queensland",2022-06-21,1260631
"South Australia",2022-06-21,571654
"Tasmania",2022-06-21,179472
"Victoria",2022-06-21,2049802
"Western Australia",2022-06-21,866453
"Australian Capital Territory",2022-06-22,150123
"New South Wales",2022-06-22,2743680
"Northern Territory",2022-06-22,76541
"Queensland",2022-06-22,1265588
"South Australia",2022-06-22,574433
"Tasmania",2022-06-22,180507
"Victoria",2022-06-22,2057195
"Western Australia",2022-06-22,871777
"Australian Capital Territory",2022-06-23,151113
"New South Wales",2022-06-23,2752776
"Northern Territory",2022-06-23,76541
"Queensland",2022-06-23,1270096
"South Australia",2022-06-23,577073
"Tasmania",2022-06-23,181536
"Victoria",2022-06-23,2064814
"Western Australia",2022-06-23,871777
"Australian Capital Territory",2022-06-24,152199
"New South Wales",2022-06-24,2761005
"Northern Territory",2022-06-24,76993
"Queensland",2022-06-24,1274426
"South Australia",2022-06-24,579405
"Tasmania",2022-06-24,182500
"Victoria",2022-06-24,2071448
"Western Australia",2022-06-24,880899
"Australian Capital Territory",2022-06-25,153012
"New South Wales",2022-06-25,2768461
"Northern Territory",2022-06-25,77210
"Queensland",2022-06-25,1277471
"South Australia",2022-06-25,579405
"Tasmania",2022-06-25,183277
"Victoria",2022-06-25,2077153
"Western Australia",2022-06-25,884323
"Australian Capital Territory",2022-06-26,153939
"New South Wales",2022-06-26,2775310
"Northern Territory",2022-06-26,77419
"Queensland",2022-06-26,1280731
"South Australia",2022-06-26,583665
"Tasmania",2022-06-26,184078
"Victoria",2022-06-26,2083424
"Western Australia",2022-06-26,887743
"Australian Capital Territory",2022-06-27,155047
"New South Wales",2022-06-27,2783915
"Northern Territory",2022-06-27,77419
"Queensland",2022-06-27,1285999
"South Australia",2022-06-27,586389
"Tasmania",2022-06-27,185293
"Victoria",2022-06-27,2091140
"Western Australia",2022-06-27,892527
"Australian Capital Territory",2022-06-28,156472
"New South Wales",2022-06-28,2794932
"Northern Territory",2022-06-28,77720
"Queensland",2022-06-28,1287412
"South Australia",2022-06-28,589324
"Tasmania",2022-06-28,186464
"Victoria",2022-06-28,2091140
"Western Australia",2022-06-28,898402
"Australian Capital Territory",2022-06-29,157678
"New South Wales",2022-06-29,2806385
"Northern Territory",2022-06-29,78407
"Queensland",2022-06-29,1292709
"South Australia",2022-06-29,592558
"Tasmania",2022-06-29,187728
"Victoria",2022-06-29,2111649
"Western Australia",2022-06-29,903813
"Australian Capital Territory",2022-06-30,158826
"New South Wales",2022-06-30,2817248
"Northern Territory",2022-06-30,78709
"Queensland",2022-06-30,1298031
"South Australia",2022-06-30,595398
"Tasmania",2022-06-30,189244
"Victoria",2022-06-30,2118366
"Western Australia",2022-06-30,908851
"Australian Capital Territory",2022-07-01,160133
"New South Wales",2022-07-01,2828309
"Northern Territory",2022-07-01,78938
"Queensland",2022-07-01,1303007
"South Australia",2022-07-01,598168
"Tasmania",2022-07-01,190380
"Victoria",2022-07-01,2122270
"Western Australia",2022-07-01,913704
"Australian Capital Territory",2022-07-02,161158
"New South Wales",2022-07-02,2837155
"Northern Territory",2022-07-02,79194
"Queensland",2022-07-02,1306983
"South Australia",2022-07-02,600593
"Tasmania",2022-07-02,191442
"Victoria",2022-07-02,2130528
"Western Australia",2022-07-02,918071
"Australian Capital Territory",2022-07-03,162259
"New South Wales",2022-07-03,2846098
"Northern Territory",2022-07-03,79439
"Queensland",2022-07-03,1311042
"South Australia",2022-07-03,603257
"Tasmania",2022-07-03,192531
"Victoria",2022-07-03,2137845
"Western Australia",2022-07-03,922376
"Australian Capital Territory",2022-07-04,163404
"New South Wales",2022-07-04,2856570
"Northern Territory",2022-07-04,79780
"Queensland",2022-07-04,1316745
"South Australia",2022-07-04,606638
"Tasmania",2022-07-04,194140
"Victoria",2022-07-04,2146523
"Western Australia",2022-07-04,927599
"Australian Capital Territory",2022-07-05,164870
"New South Wales",2022-07-05,2870282
"Northern Territory",2022-07-05,80120
"Queensland",2022-07-05,1322636
"South Australia",2022-07-05,610745
"Tasmania",2022-07-05,195813
"Victoria",2022-07-05,2156482
"Western Australia",2022-07-05,933854
"Australian Capital Territory",2022-07-06,166162
"New South Wales",2022-07-06,2883560
"Northern Territory",2022-07-06,80442
"Queensland",2022-07-06,1328620
"South Australia",2022-07-06,614675
"Tasmania",2022-07-06,197541
"Victoria",2022-07-06,2166726
"Western Australia",2022-07-06,940206
"Australian Capital Territory",2022-07-07,167863
"New South Wales",2022-07-07,2896270
"Northern Territory",2022-07-07,80820
"Queensland",2022-07-07,1334363
"South Australia",2022-07-07,618429
"Tasmania",2022-07-07,199128
"Victoria",2022-07-07,2176379
"Western Australia",2022-07-07,946423
"Australian Capital Territory",2022-07-08,168983
"New South Wales",2022-07-08,2907681
"Northern Territory",2022-07-08,81173
"Queensland",2022-07-08,1339680
"South Australia",2022-07-08,618429
"Tasmania",2022-07-08,200639
"Victoria",2022-07-08,2185163
"Western Australia",2022-07-08,951839
"Australian Capital Territory",2022-07-09,169928
"New South Wales",2022-07-09,2916337
"Northern Territory",2022-07-09,81448
"Queensland",2022-07-09,1343864
"South Australia",2022-07-09,624844
"Tasmania",2022-07-09,201952
"Victoria",2022-07-09,2193091
"Western Australia",2022-07-09,956853
"Australian Capital Territory",2022-07-10,171071
"New South Wales",2022-07-10,2923798
"Northern Territory",2022-07-10,81771
"Queensland",2022-07-10,1348674
"South Australia",2022-07-10,624799
"Tasmania",2022-07-10,203398
"Victoria",2022-07-10,2201766
"Western Australia",2022-07-10,961570
"Australian Capital Territory",2022-07-11,172245
"New South Wales",2022-07-11,2934596
"Northern Territory",2022-07-11,82252
"Queensland",2022-07-11,1355442
"South Australia",2022-07-11,631935
"Tasmania",2022-07-11,205205
"Victoria",2022-07-11,2212371
"Western Australia",2022-07-11,967525
"Australian Capital Territory",2022-07-12,173590
"New South Wales",2022-07-12,2945218
"Northern Territory",2022-07-12,82702
"Queensland",2022-07-12,1362988
"South Australia",2022-07-12,636573
"Tasmania",2022-07-12,206988
"Victoria",2022-07-12,2223522
"Western Australia",2022-07-12,974405
"Australian Capital Territory",2022-07-13,174957
"New South Wales",2022-07-13,2959333
"Northern Territory",2022-07-13,83192
"Queensland",2022-07-13,1369893
"South Australia",2022-07-13,641312
"Tasmania",2022-07-13,208804
"Victoria",2022-07-13,2234805
"Western Australia",2022-07-13,980785
"Australian Capital Territory",2022-07-14,176165
"New South Wales",2022-07-14,2971525
"Northern Territory",2022-07-14,83684
"Queensland",2022-07-14,1376218
"South Australia",2022-07-14,641312
"Tasmania",2022-07-14,210533
"Victoria",2022-07-14,2245301
"Western Australia",2022-07-14,987112
"Australian Capital Territory",2022-07-15,176165
"New South Wales",2022-07-15,2982583
"Northern Territory",2022-07-15,84105
"Queensland",2022-07-15,1382013
"South Australia",2022-07-15,649889
"Tasmania",2022-07-15,212181
"Victoria",2022-07-15,2255268
"Western Australia",2022-07-15,992369
"Australian Capital Territory",2022-07-16,178225
"New South Wales",2022-07-16,2992755
"Northern Territory",2022-07-16,84568
"Queensland",2022-07-16,1388004
"South Australia",2022-07-16,653247
"Tasmania",2022-07-16,213593
"Victoria",2022-07-16,2264880
"Western Australia",2022-07-16,998215
"Australian Capital Territory",2022-07-17,179112
"New South Wales",2022-07-17,3002504
"Northern Territory",2022-07-17,85034
"Queensland",2022-07-17,1394701
"South Australia",2022-07-17,657528
"Tasmania",2022-07-17,213593
"Victoria",2022-07-17,2275124
"Western Australia",2022-07-17,1003678
"Australian Capital Territory",2022-07-18,180333
"New South Wales",2022-07-18,3016037
"Northern Territory",2022-07-18,85705
"Queensland",2022-07-18,1404722
"South Australia",2022-07-18,661967
"Tasmania",2022-07-18,216683
"Victoria",2022-07-18,2287307
"Western Australia",2022-07-18,1010493
"Australian Capital Territory",2022-07-19,181294
"New South Wales",2022-07-19,3031246
"Northern Territory",2022-07-19,86345
"Queensland",2022-07-19,1414382
"South Australia",2022-07-19,666858
"Tasmania",2022-07-19,218236
"Victoria",2022-07-19,2300268
"Western Australia",2022-07-19,1013520
"Australian Capital Territory",2022-07-20,182701
"New South Wales",2022-07-20,3045062
"Northern Territory",2022-07-20,87009
"Queensland",2022-07-20,1426054
"South Australia",2022-07-20,672144
